,acc,f1,precision,recall,1/1,0/0,0/1,1/0,model,dataset,rate,length negatives,length positives
62,0.9528,0.9758,0.9528,1.0,0,101,0,5,SkipNodeGCN,CiteSeer,0.16,106,106
63,0.9528,0.9758,0.9528,1.0,0,101,0,5,DropEdgeGCN,CiteSeer,0.16,106,106
64,0.9469,0.9727,0.9469,1.0,0,107,0,6,RGCN,CiteSeer,0.17,113,113
65,0.9558,0.9774,0.9558,1.0,0,108,0,5,GCN,CiteSeer,0.17,113,113
66,0.9558,0.9774,0.9558,1.0,0,108,0,5,SkipNodeGCN,CiteSeer,0.17,113,113
67,0.9735,0.9865,0.9735,1.0,0,110,0,3,DropEdgeGCN,CiteSeer,0.17,113,113
68,0.9333,0.9655,0.9333,1.0,0,112,0,8,RGCN,CiteSeer,0.18,120,120
69,0.9583,0.9787,0.9583,1.0,0,115,0,5,GCN,CiteSeer,0.18,120,120
70,0.9333,0.9655,0.9333,1.0,0,112,0,8,SkipNodeGCN,CiteSeer,0.18,120,120
71,0.975,0.9873,0.975,1.0,0,117,0,3,DropEdgeGCN,CiteSeer,0.18,120,120
72,0.9286,0.963,0.9286,1.0,0,117,0,9,RGCN,CiteSeer,0.19,126,126
73,0.9365,0.9672,0.9365,1.0,0,118,0,8,GCN,CiteSeer,0.19,126,126
74,0.9444,0.9714,0.9444,1.0,0,119,0,7,SkipNodeGCN,CiteSeer,0.19,126,126
75,0.9524,0.9756,0.9524,1.0,0,120,0,6,DropEdgeGCN,CiteSeer,0.19,126,126
76,0.9925,0.9962,0.9925,1.0,0,132,0,1,RGCN,CiteSeer,0.2,133,133
77,0.9699,0.9847,0.9699,1.0,0,129,0,4,GCN,CiteSeer,0.2,133,133
78,0.9098,0.9528,0.9098,1.0,0,121,0,12,SkipNodeGCN,CiteSeer,0.2,133,133
79,0.9699,0.9847,0.9699,1.0,0,129,0,4,DropEdgeGCN,CiteSeer,0.2,133,133
80,0.9643,0.9818,0.9643,1.0,0,135,0,5,RGCN,CiteSeer,0.21,140,140
81,0.9643,0.9818,0.9643,1.0,0,135,0,5,GCN,CiteSeer,0.21,140,140
82,0.95,0.9744,0.95,1.0,0,133,0,7,SkipNodeGCN,CiteSeer,0.21,140,140
83,0.9643,0.9818,0.9643,1.0,0,135,0,5,DropEdgeGCN,CiteSeer,0.21,140,140
84,0.9726,0.9861,0.9726,1.0,0,142,0,4,RGCN,CiteSeer,0.22,146,146
85,0.9315,0.9645,0.9315,1.0,0,136,0,10,GCN,CiteSeer,0.22,146,146
86,0.911,0.9534,0.911,1.0,0,133,0,13,SkipNodeGCN,CiteSeer,0.22,146,146
87,0.9384,0.9682,0.9384,1.0,0,137,0,9,DropEdgeGCN,CiteSeer,0.22,146,146
88,0.9673,0.9834,0.9673,1.0,0,148,0,5,RGCN,CiteSeer,0.23,153,153
89,0.9673,0.9834,0.9673,1.0,0,148,0,5,GCN,CiteSeer,0.23,153,153
90,0.9608,0.98,0.9608,1.0,0,147,0,6,SkipNodeGCN,CiteSeer,0.23,153,153
91,0.9477,0.9732,0.9477,1.0,0,145,0,8,DropEdgeGCN,CiteSeer,0.23,153,153
92,0.9437,0.9711,0.9437,1.0,0,151,0,9,RGCN,CiteSeer,0.24,160,160
93,0.9688,0.9841,0.9688,1.0,0,155,0,5,GCN,CiteSeer,0.24,160,160
94,0.95,0.9744,0.95,1.0,0,152,0,8,SkipNodeGCN,CiteSeer,0.24,160,160
