,acc,f1,precision,recall,1/1,0/0,0/1,1/0,model,dataset,rate,length negatives,length positives
58,0.15,0.2609,0.15,1.0,0,12,0,68,PU_LP,CiteSeer,0.12,80,80
59,0.975,0.9873,0.975,1.0,0,78,0,2,LP_PUL,CiteSeer,0.12,80,80
60,0.8837,0.9383,0.8837,1.0,0,76,0,10,MCLS,CiteSeer,0.13,86,86
61,0.7791,0.8758,0.7791,1.0,0,67,0,19,CCRNE,CiteSeer,0.13,86,86
62,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.13,0,86
63,0.0698,0.1304,0.0698,1.0,0,6,0,80,PU_LP,CiteSeer,0.13,86,86
64,0.9884,0.9942,0.9884,1.0,0,85,0,1,LP_PUL,CiteSeer,0.13,86,86
65,0.8817,0.9371,0.8817,1.0,0,82,0,11,MCLS,CiteSeer,0.14,93,93
66,0.7849,0.8795,0.7849,1.0,0,73,0,20,CCRNE,CiteSeer,0.14,93,93
67,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.14,0,93
68,0.1613,0.2778,0.1613,1.0,0,15,0,78,PU_LP,CiteSeer,0.14,93,93
69,0.9892,0.9946,0.9892,1.0,0,92,0,1,LP_PUL,CiteSeer,0.14,93,93
70,0.92,0.9583,0.92,1.0,0,92,0,8,MCLS,CiteSeer,0.15,100,100
71,0.81,0.895,0.81,1.0,0,81,0,19,CCRNE,CiteSeer,0.15,100,100
72,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.15,0,100
73,0.42,0.5915,0.42,1.0,0,42,0,58,PU_LP,CiteSeer,0.15,100,100
74,0.99,0.995,0.99,1.0,0,99,0,1,LP_PUL,CiteSeer,0.15,100,100
75,0.8585,0.9239,0.8585,1.0,0,91,0,15,MCLS,CiteSeer,0.16,106,106
76,0.8113,0.8958,0.8113,1.0,0,86,0,20,CCRNE,CiteSeer,0.16,106,106
77,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.16,0,106
78,0.1226,0.2185,0.1226,1.0,0,13,0,93,PU_LP,CiteSeer,0.16,106,106
79,0.9906,0.9953,0.9906,1.0,0,105,0,1,LP_PUL,CiteSeer,0.16,106,106
80,0.8673,0.9289,0.8673,1.0,0,98,0,15,MCLS,CiteSeer,0.17,113,113
81,0.8142,0.8976,0.8142,1.0,0,92,0,21,CCRNE,CiteSeer,0.17,113,113
82,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.17,0,113
83,0.177,0.3008,0.177,1.0,0,20,0,93,PU_LP,CiteSeer,0.17,113,113
84,0.9646,0.982,0.9646,1.0,0,109,0,4,LP_PUL,CiteSeer,0.17,113,113
85,0.8,0.8889,0.8,1.0,0,8,0,2,MCLS,CiteSeer,0.18,10,120
86,0.8083,0.894,0.8083,1.0,0,97,0,23,CCRNE,CiteSeer,0.18,120,120
87,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.18,0,120
88,0.175,0.2979,0.175,1.0,0,21,0,99,PU_LP,CiteSeer,0.18,120,120
89,0.9833,0.9916,0.9833,1.0,0,118,0,2,LP_PUL,CiteSeer,0.18,120,120
90,0.9545,0.9767,0.9545,1.0,0,21,0,1,MCLS,CiteSeer,0.19,22,126
91,0.8095,0.8947,0.8095,1.0,0,102,0,24,CCRNE,CiteSeer,0.19,126,126
92,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.19,0,126
93,0.2698,0.425,0.2698,1.0,0,34,0,92,PU_LP,CiteSeer,0.19,126,126
94,1.0,1.0,1.0,1.0,,,,,LP_PUL,CiteSeer,0.19,126,126
95,0.9098,0.9528,0.9098,1.0,0,121,0,12,MCLS,CiteSeer,0.2,133,133
96,0.7895,0.8824,0.7895,1.0,0,105,0,28,CCRNE,CiteSeer,0.2,133,133
97,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.2,0,133
98,0.3459,0.514,0.3459,1.0,0,46,0,87,PU_LP,CiteSeer,0.2,133,133
99,0.9774,0.9886,0.9774,1.0,0,130,0,3,LP_PUL,CiteSeer,0.2,133,133
100,0.8929,0.9434,0.8929,1.0,0,125,0,15,MCLS,CiteSeer,0.21,140,140
101,0.7929,0.8845,0.7929,1.0,0,111,0,29,CCRNE,CiteSeer,0.21,140,140
102,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.21,0,140
103,0.3071,0.4699,0.3071,1.0,0,43,0,97,PU_LP,CiteSeer,0.21,140,140
104,1.0,1.0,1.0,1.0,,,,,LP_PUL,CiteSeer,0.21,140,140
105,0.8836,0.9382,0.8836,1.0,0,129,0,17,MCLS,CiteSeer,0.22,146,146
106,0.8151,0.8981,0.8151,1.0,0,119,0,27,CCRNE,CiteSeer,0.22,146,146
107,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.22,0,146
108,0.3836,0.5545,0.3836,1.0,0,56,0,90,PU_LP,CiteSeer,0.22,146,146
109,0.9863,0.9931,0.9863,1.0,0,144,0,2,LP_PUL,CiteSeer,0.22,146,146
110,0.8889,0.9412,0.8889,1.0,0,136,0,17,MCLS,CiteSeer,0.23,153,153
111,0.8366,0.911,0.8366,1.0,0,128,0,25,CCRNE,CiteSeer,0.23,153,153
112,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.23,0,153
113,0.3203,0.4851,0.3203,1.0,0,49,0,104,PU_LP,CiteSeer,0.23,153,153
114,0.9804,0.9901,0.9804,1.0,0,150,0,3,LP_PUL,CiteSeer,0.23,153,153
115,0.9,0.9474,0.9,1.0,0,144,0,16,MCLS,CiteSeer,0.24,160,160
116,0.775,0.8732,0.775,1.0,0,124,0,36,CCRNE,CiteSeer,0.24,160,160
117,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.24,0,160
118,0.4125,0.5841,0.4125,1.0,0,66,0,94,PU_LP,CiteSeer,0.24,160,160
119,0.9875,0.9937,0.9875,1.0,0,158,0,2,LP_PUL,CiteSeer,0.24,160,160
120,0.9162,0.9563,0.9162,1.0,0,153,0,14,MCLS,CiteSeer,0.25,167,167
121,0.8383,0.9121,0.8383,1.0,0,140,0,27,CCRNE,CiteSeer,0.25,167,167
122,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.25,0,167
123,0.509,0.6746,0.509,1.0,0,85,0,82,PU_LP,CiteSeer,0.25,167,167
124,0.976,0.9879,0.976,1.0,0,163,0,4,LP_PUL,CiteSeer,0.25,167,167
125,1.0,1.0,1.0,1.0,,,,,MCLS,CiteSeer,0.01,6,6
126,0.8333,0.9091,0.8333,1.0,0,5,0,1,CCRNE,CiteSeer,0.01,6,6
127,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.01,0,6
128,0.0,0.0,0.0,0.0,0,0,0,6,PU_LP,CiteSeer,0.01,6,6
129,1.0,1.0,1.0,1.0,,,,,LP_PUL,CiteSeer,0.01,6,6
130,1.0,1.0,1.0,1.0,,,,,MCLS,CiteSeer,0.02,13,13
131,0.6923,0.8182,0.6923,1.0,0,9,0,4,CCRNE,CiteSeer,0.02,13,13
132,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.02,0,13
133,0.0,0.0,0.0,0.0,0,0,0,13,PU_LP,CiteSeer,0.02,13,13
134,1.0,1.0,1.0,1.0,,,,,LP_PUL,CiteSeer,0.02,13,13
135,0.95,0.9744,0.95,1.0,0,19,0,1,MCLS,CiteSeer,0.03,20,20
136,0.75,0.8571,0.75,1.0,0,15,0,5,CCRNE,CiteSeer,0.03,20,20
137,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.03,0,20
138,0.0,0.0,0.0,0.0,0,0,0,20,PU_LP,CiteSeer,0.03,20,20
139,1.0,1.0,1.0,1.0,,,,,LP_PUL,CiteSeer,0.03,20,20
140,0.9231,0.96,0.9231,1.0,0,24,0,2,MCLS,CiteSeer,0.04,26,26
141,0.8462,0.9167,0.8462,1.0,0,22,0,4,CCRNE,CiteSeer,0.04,26,26
142,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.04,0,26
143,0.0,0.0,0.0,0.0,0,0,0,26,PU_LP,CiteSeer,0.04,26,26
144,1.0,1.0,1.0,1.0,,,,,LP_PUL,CiteSeer,0.04,26,26
145,0.8182,0.9,0.8182,1.0,0,27,0,6,MCLS,CiteSeer,0.05,33,33
146,0.7879,0.8814,0.7879,1.0,0,26,0,7,CCRNE,CiteSeer,0.05,33,33
147,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.05,0,33
148,0.0,0.0,0.0,0.0,0,0,0,33,PU_LP,CiteSeer,0.05,33,33
149,1.0,1.0,1.0,1.0,,,,,LP_PUL,CiteSeer,0.05,33,33
150,0.85,0.9189,0.85,1.0,0,34,0,6,MCLS,CiteSeer,0.06,40,40
151,0.825,0.9041,0.825,1.0,0,33,0,7,CCRNE,CiteSeer,0.06,40,40
152,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.06,0,40
153,0.025,0.0488,0.025,1.0,0,1,0,39,PU_LP,CiteSeer,0.06,40,40
154,0.975,0.9873,0.975,1.0,0,39,0,1,LP_PUL,CiteSeer,0.06,40,40
155,0.9783,0.989,0.9783,1.0,0,45,0,1,MCLS,CiteSeer,0.07,46,46
156,0.8696,0.9302,0.8696,1.0,0,40,0,6,CCRNE,CiteSeer,0.07,46,46
157,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.07,0,46
158,0.087,0.16,0.087,1.0,0,4,0,42,PU_LP,CiteSeer,0.07,46,46
159,0.9783,0.989,0.9783,1.0,0,45,0,1,LP_PUL,CiteSeer,0.07,46,46
160,0.9057,0.9505,0.9057,1.0,0,48,0,5,MCLS,CiteSeer,0.08,53,53
161,0.8868,0.94,0.8868,1.0,0,47,0,6,CCRNE,CiteSeer,0.08,53,53
162,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.08,0,53
163,0.0566,0.1071,0.0566,1.0,0,3,0,50,PU_LP,CiteSeer,0.08,53,53
164,1.0,1.0,1.0,1.0,,,,,LP_PUL,CiteSeer,0.08,53,53
165,0.9833,0.9916,0.9833,1.0,0,59,0,1,MCLS,CiteSeer,0.09,60,60
166,0.8,0.8889,0.8,1.0,0,48,0,12,CCRNE,CiteSeer,0.09,60,60
167,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.09,0,60
168,0.0667,0.125,0.0667,1.0,0,4,0,56,PU_LP,CiteSeer,0.09,60,60
169,0.9833,0.9916,0.9833,1.0,0,59,0,1,LP_PUL,CiteSeer,0.09,60,60
170,0.9091,0.9524,0.9091,1.0,0,60,0,6,MCLS,CiteSeer,0.1,66,66
171,0.7576,0.8621,0.7576,1.0,0,50,0,16,CCRNE,CiteSeer,0.1,66,66
172,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.1,0,66
173,0.0455,0.087,0.0455,1.0,0,3,0,63,PU_LP,CiteSeer,0.1,66,66
174,1.0,1.0,1.0,1.0,,,,,LP_PUL,CiteSeer,0.1,66,66
175,0.7778,0.875,0.7778,1.0,0,7,0,2,MCLS,CiteSeer,0.11,9,73
176,0.7808,0.8769,0.7808,1.0,0,57,0,16,CCRNE,CiteSeer,0.11,73,73
177,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.11,0,73
178,0.0411,0.0789,0.0411,1.0,0,3,0,70,PU_LP,CiteSeer,0.11,73,73
179,0.9863,0.9931,0.9863,1.0,0,72,0,1,LP_PUL,CiteSeer,0.11,73,73
180,0.85,0.9189,0.85,1.0,0,68,0,12,MCLS,CiteSeer,0.12,80,80
181,0.75,0.8571,0.75,1.0,0,60,0,20,CCRNE,CiteSeer,0.12,80,80
182,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.12,0,80
183,0.0625,0.1176,0.0625,1.0,0,5,0,75,PU_LP,CiteSeer,0.12,80,80
184,0.9875,0.9937,0.9875,1.0,0,79,0,1,LP_PUL,CiteSeer,0.12,80,80
185,0.9302,0.9639,0.9302,1.0,0,80,0,6,MCLS,CiteSeer,0.13,86,86
186,0.7326,0.8456,0.7326,1.0,0,63,0,23,CCRNE,CiteSeer,0.13,86,86
187,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.13,0,86
188,0.1628,0.28,0.1628,1.0,0,14,0,72,PU_LP,CiteSeer,0.13,86,86
189,0.9767,0.9882,0.9767,1.0,0,84,0,2,LP_PUL,CiteSeer,0.13,86,86
190,0.9677,0.9836,0.9677,1.0,0,90,0,3,MCLS,CiteSeer,0.14,93,93
191,0.8172,0.8994,0.8172,1.0,0,76,0,17,CCRNE,CiteSeer,0.14,93,93
192,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.14,0,93
193,0.0753,0.14,0.0753,1.0,0,7,0,86,PU_LP,CiteSeer,0.14,93,93
194,0.9785,0.9891,0.9785,1.0,0,91,0,2,LP_PUL,CiteSeer,0.14,93,93
195,0.92,0.9583,0.92,1.0,0,92,0,8,MCLS,CiteSeer,0.15,100,100
196,0.77,0.8701,0.77,1.0,0,77,0,23,CCRNE,CiteSeer,0.15,100,100
197,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.15,0,100
198,0.08,0.1481,0.08,1.0,0,8,0,92,PU_LP,CiteSeer,0.15,100,100
199,1.0,1.0,1.0,1.0,,,,,LP_PUL,CiteSeer,0.15,100,100
200,0.9151,0.9557,0.9151,1.0,0,97,0,9,MCLS,CiteSeer,0.16,106,106
201,0.783,0.8783,0.783,1.0,0,83,0,23,CCRNE,CiteSeer,0.16,106,106
202,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.16,0,106
203,0.1792,0.304,0.1792,1.0,0,19,0,87,PU_LP,CiteSeer,0.16,106,106
204,0.9811,0.9905,0.9811,1.0,0,104,0,2,LP_PUL,CiteSeer,0.16,106,106
205,0.9115,0.9537,0.9115,1.0,0,103,0,10,MCLS,CiteSeer,0.17,113,113
206,0.7965,0.8867,0.7965,1.0,0,90,0,23,CCRNE,CiteSeer,0.17,113,113
207,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.17,0,113
208,0.1593,0.2748,0.1593,1.0,0,18,0,95,PU_LP,CiteSeer,0.17,113,113
209,0.9735,0.9865,0.9735,1.0,0,110,0,3,LP_PUL,CiteSeer,0.17,113,113
210,0.9083,0.952,0.9083,1.0,0,109,0,11,MCLS,CiteSeer,0.18,120,120
211,0.8167,0.8991,0.8167,1.0,0,98,0,22,CCRNE,CiteSeer,0.18,120,120
212,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.18,0,120
213,0.1667,0.2857,0.1667,1.0,0,20,0,100,PU_LP,CiteSeer,0.18,120,120
214,0.9917,0.9958,0.9917,1.0,0,119,0,1,LP_PUL,CiteSeer,0.18,120,120
215,0.9524,0.9756,0.9524,1.0,0,120,0,6,MCLS,CiteSeer,0.19,126,126
216,0.8333,0.9091,0.8333,1.0,0,105,0,21,CCRNE,CiteSeer,0.19,126,126
217,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.19,0,126
218,0.627,0.7707,0.627,1.0,0,79,0,47,PU_LP,CiteSeer,0.19,126,126
219,0.9841,0.992,0.9841,1.0,0,124,0,2,LP_PUL,CiteSeer,0.19,126,126
220,0.9323,0.965,0.9323,1.0,0,124,0,9,MCLS,CiteSeer,0.2,133,133
221,0.8045,0.8917,0.8045,1.0,0,107,0,26,CCRNE,CiteSeer,0.2,133,133
222,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.2,0,133
223,0.2406,0.3879,0.2406,1.0,0,32,0,101,PU_LP,CiteSeer,0.2,133,133
224,0.985,0.9924,0.985,1.0,0,131,0,2,LP_PUL,CiteSeer,0.2,133,133
225,0.9071,0.9513,0.9071,1.0,0,127,0,13,MCLS,CiteSeer,0.21,140,140
226,0.8143,0.8976,0.8143,1.0,0,114,0,26,CCRNE,CiteSeer,0.21,140,140
227,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.21,0,140
228,0.2857,0.4444,0.2857,1.0,0,40,0,100,PU_LP,CiteSeer,0.21,140,140
229,0.9857,0.9928,0.9857,1.0,0,138,0,2,LP_PUL,CiteSeer,0.21,140,140
230,0.8973,0.9458,0.8973,1.0,0,131,0,15,MCLS,CiteSeer,0.22,146,146
231,0.7945,0.8855,0.7945,1.0,0,116,0,30,CCRNE,CiteSeer,0.22,146,146
232,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.22,0,146
233,0.3082,0.4712,0.3082,1.0,0,45,0,101,PU_LP,CiteSeer,0.22,146,146
234,0.9863,0.9931,0.9863,1.0,0,144,0,2,LP_PUL,CiteSeer,0.22,146,146
235,0.9216,0.9592,0.9216,1.0,0,141,0,12,MCLS,CiteSeer,0.23,153,153
236,0.817,0.8993,0.817,1.0,0,125,0,28,CCRNE,CiteSeer,0.23,153,153
237,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.23,0,153
238,0.3529,0.5217,0.3529,1.0,0,54,0,99,PU_LP,CiteSeer,0.23,153,153
239,0.9739,0.9868,0.9739,1.0,0,149,0,4,LP_PUL,CiteSeer,0.23,153,153
240,0.9563,0.9776,0.9563,1.0,0,153,0,7,MCLS,CiteSeer,0.24,160,160
241,0.8313,0.9078,0.8313,1.0,0,133,0,27,CCRNE,CiteSeer,0.24,160,160
242,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.24,0,160
243,0.3688,0.5388,0.3688,1.0,0,59,0,101,PU_LP,CiteSeer,0.24,160,160
244,0.9938,0.9969,0.9938,1.0,0,159,0,1,LP_PUL,CiteSeer,0.24,160,160
245,0.8802,0.9363,0.8802,1.0,0,147,0,20,MCLS,CiteSeer,0.25,167,167
246,0.8204,0.9013,0.8204,1.0,0,137,0,30,CCRNE,CiteSeer,0.25,167,167
247,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.25,0,167
248,0.4431,0.6141,0.4431,1.0,0,74,0,93,PU_LP,CiteSeer,0.25,167,167
249,0.994,0.997,0.994,1.0,0,166,0,1,LP_PUL,CiteSeer,0.25,167,167
250,0.8333,0.9091,0.8333,1.0,0,5,0,1,MCLS,CiteSeer,0.01,6,6
251,1.0,1.0,1.0,1.0,,,,,CCRNE,CiteSeer,0.01,6,6
252,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.01,0,6
253,0.0,0.0,0.0,0.0,0,0,0,6,PU_LP,CiteSeer,0.01,6,6
254,1.0,1.0,1.0,1.0,,,,,LP_PUL,CiteSeer,0.01,6,6
255,0.9231,0.96,0.9231,1.0,0,12,0,1,MCLS,CiteSeer,0.02,13,13
256,0.8462,0.9167,0.8462,1.0,0,11,0,2,CCRNE,CiteSeer,0.02,13,13
257,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.02,0,13
258,0.0,0.0,0.0,0.0,0,0,0,13,PU_LP,CiteSeer,0.02,13,13
259,1.0,1.0,1.0,1.0,,,,,LP_PUL,CiteSeer,0.02,13,13
260,0.95,0.9744,0.95,1.0,0,19,0,1,MCLS,CiteSeer,0.03,20,20
261,0.75,0.8571,0.75,1.0,0,15,0,5,CCRNE,CiteSeer,0.03,20,20
262,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.03,0,20
263,0.0,0.0,0.0,0.0,0,0,0,20,PU_LP,CiteSeer,0.03,20,20
264,1.0,1.0,1.0,1.0,,,,,LP_PUL,CiteSeer,0.03,20,20
265,0.8846,0.9388,0.8846,1.0,0,23,0,3,MCLS,CiteSeer,0.04,26,26
266,0.6154,0.7619,0.6154,1.0,0,16,0,10,CCRNE,CiteSeer,0.04,26,26
267,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.04,0,26
268,0.0769,0.1429,0.0769,1.0,0,2,0,24,PU_LP,CiteSeer,0.04,26,26
269,1.0,1.0,1.0,1.0,,,,,LP_PUL,CiteSeer,0.04,26,26
270,0.9394,0.9688,0.9394,1.0,0,31,0,2,MCLS,CiteSeer,0.05,33,33
271,0.8182,0.9,0.8182,1.0,0,27,0,6,CCRNE,CiteSeer,0.05,33,33
272,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.05,0,33
273,0.0303,0.0588,0.0303,1.0,0,1,0,32,PU_LP,CiteSeer,0.05,33,33
274,1.0,1.0,1.0,1.0,,,,,LP_PUL,CiteSeer,0.05,33,33
275,0.925,0.961,0.925,1.0,0,37,0,3,MCLS,CiteSeer,0.06,40,40
276,0.8,0.8889,0.8,1.0,0,32,0,8,CCRNE,CiteSeer,0.06,40,40
277,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.06,0,40
278,0.025,0.0488,0.025,1.0,0,1,0,39,PU_LP,CiteSeer,0.06,40,40
279,1.0,1.0,1.0,1.0,,,,,LP_PUL,CiteSeer,0.06,40,40
280,0.8261,0.9048,0.8261,1.0,0,38,0,8,MCLS,CiteSeer,0.07,46,46
281,0.7826,0.878,0.7826,1.0,0,36,0,10,CCRNE,CiteSeer,0.07,46,46
282,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.07,0,46
283,0.0435,0.0833,0.0435,1.0,0,2,0,44,PU_LP,CiteSeer,0.07,46,46
284,1.0,1.0,1.0,1.0,,,,,LP_PUL,CiteSeer,0.07,46,46
285,0.9057,0.9505,0.9057,1.0,0,48,0,5,MCLS,CiteSeer,0.08,53,53
286,0.8679,0.9293,0.8679,1.0,0,46,0,7,CCRNE,CiteSeer,0.08,53,53
287,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.08,0,53
288,0.0566,0.1071,0.0566,1.0,0,3,0,50,PU_LP,CiteSeer,0.08,53,53
289,0.9811,0.9905,0.9811,1.0,0,52,0,1,LP_PUL,CiteSeer,0.08,53,53
290,0.85,0.9189,0.85,1.0,0,51,0,9,MCLS,CiteSeer,0.09,60,60
291,0.75,0.8571,0.75,1.0,0,45,0,15,CCRNE,CiteSeer,0.09,60,60
292,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.09,0,60
293,0.0833,0.1538,0.0833,1.0,0,5,0,55,PU_LP,CiteSeer,0.09,60,60
294,0.9667,0.9831,0.9667,1.0,0,58,0,2,LP_PUL,CiteSeer,0.09,60,60
295,0.8939,0.944,0.8939,1.0,0,59,0,7,MCLS,CiteSeer,0.1,66,66
296,0.7727,0.8718,0.7727,1.0,0,51,0,15,CCRNE,CiteSeer,0.1,66,66
297,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.1,0,66
298,0.0758,0.1408,0.0758,1.0,0,5,0,61,PU_LP,CiteSeer,0.1,66,66
299,0.9848,0.9924,0.9848,1.0,0,65,0,1,LP_PUL,CiteSeer,0.1,66,66
300,0.8571,0.9231,0.8571,1.0,0,12,0,2,MCLS,CiteSeer,0.11,14,73
301,0.8082,0.8939,0.8082,1.0,0,59,0,14,CCRNE,CiteSeer,0.11,73,73
302,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.11,0,73
303,0.0548,0.1039,0.0548,1.0,0,4,0,69,PU_LP,CiteSeer,0.11,73,73
304,1.0,1.0,1.0,1.0,,,,,LP_PUL,CiteSeer,0.11,73,73
305,0.9375,0.9677,0.9375,1.0,0,75,0,5,MCLS,CiteSeer,0.12,80,80
306,0.8,0.8889,0.8,1.0,0,64,0,16,CCRNE,CiteSeer,0.12,80,80
307,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.12,0,80
308,0.05,0.0952,0.05,1.0,0,4,0,76,PU_LP,CiteSeer,0.12,80,80
309,0.9875,0.9937,0.9875,1.0,0,79,0,1,LP_PUL,CiteSeer,0.12,80,80
310,0.9302,0.9639,0.9302,1.0,0,80,0,6,MCLS,CiteSeer,0.13,86,86
311,0.7791,0.8758,0.7791,1.0,0,67,0,19,CCRNE,CiteSeer,0.13,86,86
312,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.13,0,86
313,0.0465,0.0889,0.0465,1.0,0,4,0,82,PU_LP,CiteSeer,0.13,86,86
314,0.9884,0.9942,0.9884,1.0,0,85,0,1,LP_PUL,CiteSeer,0.13,86,86
315,0.9247,0.9609,0.9247,1.0,0,86,0,7,MCLS,CiteSeer,0.14,93,93
316,0.8172,0.8994,0.8172,1.0,0,76,0,17,CCRNE,CiteSeer,0.14,93,93
317,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.14,0,93
318,0.0753,0.14,0.0753,1.0,0,7,0,86,PU_LP,CiteSeer,0.14,93,93
319,1.0,1.0,1.0,1.0,,,,,LP_PUL,CiteSeer,0.14,93,93
320,0.92,0.9583,0.92,1.0,0,92,0,8,MCLS,CiteSeer,0.15,100,100
321,0.78,0.8764,0.78,1.0,0,78,0,22,CCRNE,CiteSeer,0.15,100,100
322,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.15,0,100
323,0.09,0.1651,0.09,1.0,0,9,0,91,PU_LP,CiteSeer,0.15,100,100
324,1.0,1.0,1.0,1.0,,,,,LP_PUL,CiteSeer,0.15,100,100
325,0.8868,0.94,0.8868,1.0,0,94,0,12,MCLS,CiteSeer,0.16,106,106
326,0.7925,0.8842,0.7925,1.0,0,84,0,22,CCRNE,CiteSeer,0.16,106,106
327,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.16,0,106
328,0.1887,0.3175,0.1887,1.0,0,20,0,86,PU_LP,CiteSeer,0.16,106,106
329,1.0,1.0,1.0,1.0,,,,,LP_PUL,CiteSeer,0.16,106,106
330,0.8761,0.934,0.8761,1.0,0,99,0,14,MCLS,CiteSeer,0.17,113,113
331,0.7788,0.8756,0.7788,1.0,0,88,0,25,CCRNE,CiteSeer,0.17,113,113
332,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.17,0,113
333,0.1593,0.2748,0.1593,1.0,0,18,0,95,PU_LP,CiteSeer,0.17,113,113
334,0.9823,0.9911,0.9823,1.0,0,111,0,2,LP_PUL,CiteSeer,0.17,113,113
335,0.8917,0.9427,0.8917,1.0,0,107,0,13,MCLS,CiteSeer,0.18,120,120
336,0.8,0.8889,0.8,1.0,0,96,0,24,CCRNE,CiteSeer,0.18,120,120
337,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.18,0,120
338,0.2167,0.3562,0.2167,1.0,0,26,0,94,PU_LP,CiteSeer,0.18,120,120
339,0.9917,0.9958,0.9917,1.0,0,119,0,1,LP_PUL,CiteSeer,0.18,120,120
340,0.9524,0.9756,0.9524,1.0,0,120,0,6,MCLS,CiteSeer,0.19,126,126
341,0.8016,0.8899,0.8016,1.0,0,101,0,25,CCRNE,CiteSeer,0.19,126,126
342,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.19,0,126
343,0.2222,0.3636,0.2222,1.0,0,28,0,98,PU_LP,CiteSeer,0.19,126,126
344,0.9841,0.992,0.9841,1.0,0,124,0,2,LP_PUL,CiteSeer,0.19,126,126
345,0.9098,0.9528,0.9098,1.0,0,121,0,12,MCLS,CiteSeer,0.2,133,133
346,0.8271,0.9053,0.8271,1.0,0,110,0,23,CCRNE,CiteSeer,0.2,133,133
347,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.2,0,133
348,0.2782,0.4353,0.2782,1.0,0,37,0,96,PU_LP,CiteSeer,0.2,133,133
349,0.985,0.9924,0.985,1.0,0,131,0,2,LP_PUL,CiteSeer,0.2,133,133
350,0.9714,0.9855,0.9714,1.0,0,136,0,4,MCLS,CiteSeer,0.21,140,140
351,0.7857,0.88,0.7857,1.0,0,110,0,30,CCRNE,CiteSeer,0.21,140,140
352,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.21,0,140
353,0.2929,0.453,0.2929,1.0,0,41,0,99,PU_LP,CiteSeer,0.21,140,140
354,1.0,1.0,1.0,1.0,,,,,LP_PUL,CiteSeer,0.21,140,140
