,acc,f1,precision,recall,1/1,0/0,0/1,1/0,model,dataset,rate,length negatives,length positives
64,0.7697,0.8699,0.7697,1.0,0,1036,0,310,RGCN,dblp,0.17,1346,1346
65,0.8432,0.915,0.8432,1.0,0,1135,0,211,GCN,dblp,0.17,1346,1346
66,0.8618,0.9258,0.8618,1.0,0,1160,0,186,SkipNodeGCN,dblp,0.17,1346,1346
67,0.8239,0.9035,0.8239,1.0,0,1109,0,237,DropEdgeGCN,dblp,0.17,1346,1346
68,0.7825,0.878,0.7825,1.0,0,1115,0,310,RGCN,dblp,0.18,1425,1425
69,0.8049,0.8919,0.8049,1.0,0,1147,0,278,GCN,dblp,0.18,1425,1425
70,0.8344,0.9097,0.8344,1.0,0,1189,0,236,SkipNodeGCN,dblp,0.18,1425,1425
71,0.8309,0.9076,0.8309,1.0,0,1184,0,241,DropEdgeGCN,dblp,0.18,1425,1425
72,0.8351,0.9101,0.8351,1.0,0,1256,0,248,RGCN,dblp,0.19,1504,1504
73,0.861,0.9253,0.861,1.0,0,1295,0,209,GCN,dblp,0.19,1504,1504
74,0.8158,0.8986,0.8158,1.0,0,1227,0,277,SkipNodeGCN,dblp,0.19,1504,1504
75,0.8145,0.8978,0.8145,1.0,0,1225,0,279,DropEdgeGCN,dblp,0.19,1504,1504
76,0.7746,0.873,0.7746,1.0,0,1227,0,357,RGCN,dblp,0.2,1584,1584
77,0.834,0.9095,0.834,1.0,0,1321,0,263,GCN,dblp,0.2,1584,1584
78,0.8415,0.914,0.8415,1.0,0,1333,0,251,SkipNodeGCN,dblp,0.2,1584,1584
79,0.8207,0.9015,0.8207,1.0,0,1300,0,284,DropEdgeGCN,dblp,0.2,1584,1584
80,0.8479,0.9177,0.8479,1.0,0,1410,0,253,RGCN,dblp,0.21,1663,1663
81,0.7925,0.8843,0.7925,1.0,0,1318,0,345,GCN,dblp,0.21,1663,1663
82,0.8593,0.9243,0.8593,1.0,0,1429,0,234,SkipNodeGCN,dblp,0.21,1663,1663
83,0.8497,0.9187,0.8497,1.0,0,1413,0,250,DropEdgeGCN,dblp,0.21,1663,1663
84,0.7979,0.8876,0.7979,1.0,0,1390,0,352,RGCN,dblp,0.22,1742,1742
85,0.8025,0.8904,0.8025,1.0,0,1398,0,344,GCN,dblp,0.22,1742,1742
86,0.8364,0.9109,0.8364,1.0,0,1457,0,285,SkipNodeGCN,dblp,0.22,1742,1742
87,0.8289,0.9065,0.8289,1.0,0,1444,0,298,DropEdgeGCN,dblp,0.22,1742,1742
88,0.849,0.9183,0.849,1.0,0,1546,0,275,RGCN,dblp,0.23,1821,1821
89,0.8342,0.9096,0.8342,1.0,0,1519,0,302,GCN,dblp,0.23,1821,1821
90,0.8435,0.9151,0.8435,1.0,0,1536,0,285,SkipNodeGCN,dblp,0.23,1821,1821
91,0.8468,0.917,0.8468,1.0,0,1542,0,279,DropEdgeGCN,dblp,0.23,1821,1821
92,0.8232,0.903,0.8232,1.0,0,1564,0,336,RGCN,dblp,0.24,1900,1900
93,0.8305,0.9074,0.8305,1.0,0,1578,0,322,GCN,dblp,0.24,1900,1900
94,0.8458,0.9165,0.8458,1.0,0,1607,0,293,SkipNodeGCN,dblp,0.24,1900,1900
95,0.8147,0.8979,0.8147,1.0,0,1548,0,352,DropEdgeGCN,dblp,0.24,1900,1900
96,0.8424,0.9145,0.8424,1.0,0,1668,0,312,RGCN,dblp,0.25,1980,1980
97,0.8576,0.9233,0.8576,1.0,0,1698,0,282,GCN,dblp,0.25,1980,1980
98,0.8712,0.9312,0.8712,1.0,0,1725,0,255,SkipNodeGCN,dblp,0.25,1980,1980
99,0.8515,0.9198,0.8515,1.0,0,1686,0,294,DropEdgeGCN,dblp,0.25,1980,1980
100,0.5316,0.6942,0.5316,1.0,0,42,0,37,RGCN,dblp,0.01,79,79
101,0.7089,0.8296,0.7089,1.0,0,56,0,23,GCN,dblp,0.01,79,79
102,0.7975,0.8873,0.7975,1.0,0,63,0,16,SkipNodeGCN,dblp,0.01,79,79
103,0.5823,0.736,0.5823,1.0,0,46,0,33,DropEdgeGCN,dblp,0.01,79,79
104,0.538,0.6996,0.538,1.0,0,85,0,73,RGCN,dblp,0.02,158,158
105,0.6899,0.8165,0.6899,1.0,0,109,0,49,GCN,dblp,0.02,158,158
106,0.7658,0.8674,0.7658,1.0,0,121,0,37,SkipNodeGCN,dblp,0.02,158,158
107,0.7595,0.8633,0.7595,1.0,0,120,0,38,DropEdgeGCN,dblp,0.02,158,158
108,0.557,0.7154,0.557,1.0,0,132,0,105,RGCN,dblp,0.03,237,237
109,0.692,0.818,0.692,1.0,0,164,0,73,GCN,dblp,0.03,237,237
110,0.9114,0.9536,0.9114,1.0,0,216,0,21,SkipNodeGCN,dblp,0.03,237,237
111,0.6751,0.806,0.6751,1.0,0,160,0,77,DropEdgeGCN,dblp,0.03,237,237
112,0.6266,0.7704,0.6266,1.0,0,198,0,118,RGCN,dblp,0.04,316,316
113,0.7532,0.8592,0.7532,1.0,0,238,0,78,GCN,dblp,0.04,316,316
114,0.8544,0.9215,0.8544,1.0,0,270,0,46,SkipNodeGCN,dblp,0.04,316,316
115,0.7753,0.8734,0.7753,1.0,0,245,0,71,DropEdgeGCN,dblp,0.04,316,316
116,0.6111,0.7586,0.6111,1.0,0,242,0,154,RGCN,dblp,0.05,396,396
117,0.7828,0.8782,0.7828,1.0,0,310,0,86,GCN,dblp,0.05,396,396
118,0.851,0.9195,0.851,1.0,0,337,0,59,SkipNodeGCN,dblp,0.05,396,396
119,0.7172,0.8353,0.7172,1.0,0,284,0,112,DropEdgeGCN,dblp,0.05,396,396
120,0.6084,0.7565,0.6084,1.0,0,289,0,186,RGCN,dblp,0.06,475,475
121,0.8,0.8889,0.8,1.0,0,380,0,95,GCN,dblp,0.06,475,475
122,0.8147,0.8979,0.8147,1.0,0,387,0,88,SkipNodeGCN,dblp,0.06,475,475
123,0.7642,0.8663,0.7642,1.0,0,363,0,112,DropEdgeGCN,dblp,0.06,475,475
124,0.6715,0.8035,0.6715,1.0,0,372,0,182,RGCN,dblp,0.07,554,554
125,0.7906,0.8831,0.7906,1.0,0,438,0,116,GCN,dblp,0.07,554,554
126,0.843,0.9148,0.843,1.0,0,467,0,87,SkipNodeGCN,dblp,0.07,554,554
127,0.7708,0.8705,0.7708,1.0,0,427,0,127,DropEdgeGCN,dblp,0.07,554,554
