,acc,f1,precision,recall,1/1,0/0,0/1,1/0,model,dataset,rate,length negatives,length positives
156,0.8654,0.7397,0.8486,0.6555,510,1799,91,268,RGCN,Cora,0.05,40,40
157,0.8561,0.7523,0.7552,0.7494,583,1701,189,195,RGAT,Cora,0.05,40,40
158,0.795,0.688,0.6185,0.7751,603,1518,372,175,RGraphSage,Cora,0.05,40,40
159,0.7646,0.496,0.6603,0.3972,309,1731,159,469,DropEdgeGCN,Cora,0.05,40,40
160,0.2805,0.4382,0.2805,1.0,737,0,1890,0,SkipNodeGCN,Cora,0.1,81,81
161,0.8238,0.7202,0.6492,0.8087,596,1568,322,141,GCN,Cora,0.1,81,81
162,0.8203,0.7009,0.6576,0.7503,553,1602,288,184,GAT,Cora,0.1,81,81
163,0.7963,0.672,0.613,0.7436,548,1544,346,189,GraphSage,Cora,0.1,81,81
164,0.877,0.7664,0.8204,0.7191,530,1774,116,207,RGCN,Cora,0.1,81,81
165,0.8184,0.6571,0.6988,0.6201,457,1693,197,280,RGAT,Cora,0.1,81,81
166,0.8603,0.7085,0.8544,0.6052,446,1814,76,291,RGraphSage,Cora,0.1,81,81
167,0.8652,0.764,0.751,0.7775,573,1700,190,164,DropEdgeGCN,Cora,0.1,81,81
168,0.4509,0.3364,0.2493,0.5172,360,806,1084,336,SkipNodeGCN,Cora,0.15,122,122
169,0.6856,0.5664,0.4504,0.7629,531,1242,648,165,GCN,Cora,0.15,122,122
170,0.8836,0.7775,0.8006,0.7557,526,1759,131,170,GAT,Cora,0.15,122,122
171,0.797,0.6484,0.6073,0.6954,484,1577,313,212,GraphSage,Cora,0.15,122,122
172,0.8473,0.6786,0.7824,0.5991,417,1774,116,279,RGCN,Cora,0.15,122,122
173,0.8213,0.5286,0.912,0.3721,259,1865,25,437,RGAT,Cora,0.15,122,122
174,0.8809,0.7609,0.8277,0.704,490,1788,102,206,RGraphSage,Cora,0.15,122,122
175,0.8747,0.7449,0.824,0.6796,473,1789,101,223,DropEdgeGCN,Cora,0.15,122,122
176,0.3583,0.4115,0.2693,0.8718,571,341,1549,84,SkipNodeGCN,Cora,0.2,163,163
177,0.835,0.7071,0.6508,0.774,507,1618,272,148,GCN,Cora,0.2,163,163
178,0.8004,0.6226,0.6064,0.6397,419,1618,272,236,GAT,Cora,0.2,163,163
179,0.8456,0.702,0.6973,0.7069,463,1689,201,192,GraphSage,Cora,0.2,163,163
180,0.8861,0.7579,0.8361,0.6931,454,1801,89,201,RGCN,Cora,0.2,163,163
181,0.8762,0.7395,0.8069,0.6824,447,1783,107,208,RGAT,Cora,0.2,163,163
182,0.8754,0.7343,0.8141,0.6687,438,1790,100,217,RGraphSage,Cora,0.2,163,163
183,0.8055,0.6635,0.598,0.745,488,1562,328,167,DropEdgeGCN,Cora,0.2,163,163
184,0.4333,0.3822,0.2608,0.715,439,646,1244,175,SkipNodeGCN,Cora,0.25,204,204
185,0.7256,0.5746,0.4635,0.7557,464,1353,537,150,GCN,Cora,0.25,204,204
186,0.8059,0.6509,0.5823,0.7378,453,1565,325,161,GAT,Cora,0.25,204,204
187,0.881,0.7549,0.7625,0.7476,459,1747,143,155,GraphSage,Cora,0.25,204,204
188,0.8678,0.732,0.7279,0.7362,452,1721,169,162,RGCN,Cora,0.25,204,204
189,0.8506,0.6355,0.7913,0.5309,326,1804,86,288,RGAT,Cora,0.25,204,204
190,0.8878,0.766,0.7836,0.7492,460,1763,127,154,RGraphSage,Cora,0.25,204,204
191,0.8223,0.5301,0.7538,0.4088,251,1808,82,363,DropEdgeGCN,Cora,0.25,204,204
192,0.3344,0.454,0.3011,0.9222,747,156,1734,63,SkipNodeGCN,Cora,0.01,8,8
193,0.7726,0.6799,0.5884,0.8049,652,1434,456,158,GCN,Cora,0.01,8,8
194,0.773,0.6574,0.6006,0.7259,588,1499,391,222,GAT,Cora,0.01,8,8
195,0.6567,0.5605,0.455,0.7296,591,1182,708,219,GraphSage,Cora,0.01,8,8
196,0.8078,0.6514,0.7143,0.5988,485,1696,194,325,RGCN,Cora,0.01,8,8
197,0.8352,0.6908,0.7901,0.6136,497,1758,132,313,RGAT,Cora,0.01,8,8
198,0.7711,0.5463,0.6739,0.4593,372,1710,180,438,RGraphSage,Cora,0.01,8,8
199,0.7641,0.5407,0.6499,0.463,375,1688,202,435,DropEdgeGCN,Cora,0.01,8,8
200,0.3272,0.4482,0.2945,0.937,729,144,1746,49,SkipNodeGCN,Cora,0.05,40,40
201,0.8238,0.7229,0.6678,0.7879,613,1585,305,165,GCN,Cora,0.05,40,40
202,0.8508,0.7343,0.7639,0.7069,550,1720,170,228,GAT,Cora,0.05,40,40
203,0.8748,0.782,0.7944,0.7699,599,1735,155,179,GraphSage,Cora,0.05,40,40
204,0.8606,0.732,0.8328,0.653,508,1788,102,270,RGCN,Cora,0.05,40,40
205,0.7886,0.6471,0.6305,0.6645,517,1587,303,261,RGAT,Cora,0.05,40,40
206,0.8328,0.6823,0.7652,0.6157,479,1743,147,299,RGraphSage,Cora,0.05,40,40
207,0.8253,0.6415,0.7989,0.536,417,1785,105,361,DropEdgeGCN,Cora,0.05,40,40
208,0.3369,0.4201,0.2783,0.8562,631,254,1636,106,SkipNodeGCN,Cora,0.1,81,81
209,0.7796,0.6324,0.5943,0.6757,498,1550,340,239,GCN,Cora,0.1,81,81
210,0.847,0.7201,0.7396,0.7015,517,1708,182,220,GAT,Cora,0.1,81,81
211,0.8321,0.6221,0.8442,0.4925,363,1823,67,374,GraphSage,Cora,0.1,81,81
212,0.8751,0.7623,0.818,0.7137,526,1773,117,211,RGCN,Cora,0.1,81,81
213,0.874,0.7674,0.7959,0.7408,546,1750,140,191,RGAT,Cora,0.1,81,81
214,0.8812,0.7742,0.8295,0.7259,535,1780,110,202,RGraphSage,Cora,0.1,81,81
215,0.8203,0.7013,0.6572,0.7517,554,1601,289,183,DropEdgeGCN,Cora,0.1,81,81
216,0.4849,0.3425,0.2609,0.4986,347,907,983,349,SkipNodeGCN,Cora,0.15,122,122
217,0.8836,0.7676,0.8297,0.7141,497,1788,102,199,GCN,Cora,0.15,122,122
218,0.8445,0.7018,0.7255,0.6796,473,1711,179,223,GAT,Cora,0.15,122,122
219,0.792,0.6096,0.6158,0.6034,420,1628,262,276,GraphSage,Cora,0.15,122,122
220,0.8608,0.7313,0.7609,0.704,490,1736,154,206,RGCN,Cora,0.15,122,122
221,0.8503,0.6517,0.8723,0.5201,362,1837,53,334,RGAT,Cora,0.15,122,122
222,0.8596,0.7348,0.7474,0.7227,503,1720,170,193,RGraphSage,Cora,0.15,122,122
223,0.8608,0.7281,0.7675,0.6925,482,1744,146,214,DropEdgeGCN,Cora,0.15,122,122
224,0.4126,0.3329,0.2352,0.5695,373,677,1213,282,SkipNodeGCN,Cora,0.2,163,163
225,0.7965,0.681,0.5707,0.8443,553,1474,416,102,GCN,Cora,0.2,163,163
226,0.8468,0.7178,0.6823,0.7573,496,1659,231,159,GAT,Cora,0.2,163,163
227,0.868,0.72,0.7927,0.6595,432,1777,113,223,GraphSage,Cora,0.2,163,163
228,0.8381,0.5896,0.8481,0.4519,296,1837,53,359,RGCN,Cora,0.2,163,163
229,0.8193,0.6756,0.6278,0.7313,479,1606,284,176,RGAT,Cora,0.2,163,163
230,0.8664,0.7293,0.7621,0.6992,458,1747,143,197,RGraphSage,Cora,0.2,163,163
231,0.8244,0.6759,0.6436,0.7115,466,1632,258,189,DropEdgeGCN,Cora,0.2,163,163
232,0.504,0.2703,0.2114,0.3746,230,1032,858,384,SkipNodeGCN,Cora,0.25,204,204
233,0.8698,0.7337,0.7361,0.7313,449,1729,161,165,GCN,Cora,0.25,204,204
234,0.8283,0.6723,0.6318,0.7182,441,1633,257,173,GAT,Cora,0.25,204,204
235,0.8642,0.6964,0.7708,0.6352,390,1774,116,224,GraphSage,Cora,0.25,204,204
236,0.8802,0.7268,0.8244,0.6498,399,1805,85,215,RGCN,Cora,0.25,204,204
237,0.8782,0.6977,0.8911,0.5733,352,1847,43,262,RGAT,Cora,0.25,204,204
238,0.8542,0.7025,0.7031,0.702,431,1708,182,183,RGraphSage,Cora,0.25,204,204
239,0.8079,0.5906,0.6185,0.5651,347,1676,214,267,DropEdgeGCN,Cora,0.25,204,204
