,acc,f1,precision,recall,1/1,0/0,0/1,1/0,model,dataset,rate,length negatives,length positives
69,0.8509,0.9194,0.8509,1.0,0,97,0,17,LP_PUL,Cora,0.14,114,114
70,0.8182,0.9,0.8182,1.0,0,9,0,2,MCLS,Cora,0.15,11,122
71,0.6967,0.8213,0.6967,1.0,0,85,0,37,CCRNE,Cora,0.15,122,122
72,0.4262,0.5977,0.4262,1.0,0,52,0,70,RCSVM,Cora,0.15,122,122
73,0.959,0.9791,0.959,1.0,0,117,0,5,PU_LP,Cora,0.15,122,122
74,0.8443,0.9156,0.8443,1.0,0,103,0,19,LP_PUL,Cora,0.15,122,122
75,0.7077,0.8288,0.7077,1.0,0,92,0,38,MCLS,Cora,0.16,130,130
76,0.7462,0.8546,0.7462,1.0,0,97,0,33,CCRNE,Cora,0.16,130,130
77,0.4538,0.6243,0.4538,1.0,0,59,0,71,RCSVM,Cora,0.16,130,130
78,0.9615,0.9804,0.9615,1.0,0,125,0,5,PU_LP,Cora,0.16,130,130
79,0.8769,0.9344,0.8769,1.0,0,114,0,16,LP_PUL,Cora,0.16,130,130
80,0.7914,0.8835,0.7914,1.0,0,110,0,29,MCLS,Cora,0.17,139,139
81,0.6906,0.817,0.6906,1.0,0,96,0,43,CCRNE,Cora,0.17,139,139
82,0.4532,0.6238,0.4532,1.0,0,63,0,76,RCSVM,Cora,0.17,139,139
83,0.9496,0.9742,0.9496,1.0,0,132,0,7,PU_LP,Cora,0.17,139,139
84,0.8561,0.9225,0.8561,1.0,0,119,0,20,LP_PUL,Cora,0.17,139,139
85,0.8333,0.9091,0.8333,1.0,0,5,0,1,MCLS,Cora,0.18,6,147
86,0.7075,0.8287,0.7075,1.0,0,104,0,43,CCRNE,Cora,0.18,147,147
87,0.4286,0.6,0.4286,1.0,0,63,0,84,RCSVM,Cora,0.18,147,147
88,0.9524,0.9756,0.9524,1.0,0,140,0,7,PU_LP,Cora,0.18,147,147
89,0.8776,0.9348,0.8776,1.0,0,129,0,18,LP_PUL,Cora,0.18,147,147
90,0.8839,0.9384,0.8839,1.0,0,137,0,18,MCLS,Cora,0.19,155,155
91,0.8065,0.8929,0.8065,1.0,0,125,0,30,CCRNE,Cora,0.19,155,155
92,0.4387,0.6099,0.4387,1.0,0,68,0,87,RCSVM,Cora,0.19,155,155
93,0.9484,0.9735,0.9484,1.0,0,147,0,8,PU_LP,Cora,0.19,155,155
94,0.8774,0.9347,0.8774,1.0,0,136,0,19,LP_PUL,Cora,0.19,155,155
95,0.6871,0.8145,0.6871,1.0,0,112,0,51,MCLS,Cora,0.2,163,163
96,0.7546,0.8601,0.7546,1.0,0,123,0,40,CCRNE,Cora,0.2,163,163
97,0.3742,0.5446,0.3742,1.0,0,61,0,102,RCSVM,Cora,0.2,163,163
98,0.9632,0.9812,0.9632,1.0,0,157,0,6,PU_LP,Cora,0.2,163,163
99,0.865,0.9276,0.865,1.0,0,141,0,22,LP_PUL,Cora,0.2,163,163
100,0.6842,0.8125,0.6842,1.0,0,117,0,54,MCLS,Cora,0.21,171,171
101,0.7427,0.8523,0.7427,1.0,0,127,0,44,CCRNE,Cora,0.21,171,171
102,0.4211,0.5926,0.4211,1.0,0,72,0,99,RCSVM,Cora,0.21,171,171
103,0.9649,0.9821,0.9649,1.0,0,165,0,6,PU_LP,Cora,0.21,171,171
104,0.9006,0.9477,0.9006,1.0,0,154,0,17,LP_PUL,Cora,0.21,171,171
105,0.6364,0.7778,0.6364,1.0,0,7,0,4,MCLS,Cora,0.22,11,179
106,0.7207,0.8377,0.7207,1.0,0,129,0,50,CCRNE,Cora,0.22,179,179
107,0.4078,0.5794,0.4078,1.0,0,73,0,106,RCSVM,Cora,0.22,179,179
108,0.9665,0.983,0.9665,1.0,0,173,0,6,PU_LP,Cora,0.22,179,179
109,0.8994,0.9471,0.8994,1.0,0,161,0,18,LP_PUL,Cora,0.22,179,179
110,0.9048,0.95,0.9048,1.0,0,38,0,4,MCLS,Cora,0.23,42,188
111,0.7394,0.8502,0.7394,1.0,0,139,0,49,CCRNE,Cora,0.23,188,188
112,0.4255,0.597,0.4255,1.0,0,80,0,108,RCSVM,Cora,0.23,188,188
113,0.9574,0.9783,0.9574,1.0,0,180,0,8,PU_LP,Cora,0.23,188,188
114,0.8777,0.9348,0.8777,1.0,0,165,0,23,LP_PUL,Cora,0.23,188,188
115,0.8112,0.8958,0.8112,1.0,0,159,0,37,MCLS,Cora,0.24,196,196
116,0.7296,0.8437,0.7296,1.0,0,143,0,53,CCRNE,Cora,0.24,196,196
117,0.4847,0.6529,0.4847,1.0,0,95,0,101,RCSVM,Cora,0.24,196,196
118,0.9694,0.9845,0.9694,1.0,0,190,0,6,PU_LP,Cora,0.24,196,196
119,0.8929,0.9434,0.8929,1.0,0,175,0,21,LP_PUL,Cora,0.24,196,196
120,0.6961,0.8208,0.6961,1.0,0,142,0,62,MCLS,Cora,0.25,204,204
121,0.7549,0.8603,0.7549,1.0,0,154,0,50,CCRNE,Cora,0.25,204,204
122,0.4461,0.6169,0.4461,1.0,0,91,0,113,RCSVM,Cora,0.25,204,204
123,0.9657,0.9825,0.9657,1.0,0,197,0,7,PU_LP,Cora,0.25,204,204
124,0.9118,0.9538,0.9118,1.0,0,186,0,18,LP_PUL,Cora,0.25,204,204
125,0.625,0.7692,0.625,1.0,0,5,0,3,MCLS,Cora,0.01,8,8
126,0.375,0.5455,0.375,1.0,0,3,0,5,CCRNE,Cora,0.01,8,8
127,0.375,0.5455,0.375,1.0,0,3,0,5,RCSVM,Cora,0.01,8,8
128,1.0,1.0,1.0,1.0,,,,,PU_LP,Cora,0.01,8,8
129,0.375,0.5455,0.375,1.0,0,3,0,5,LP_PUL,Cora,0.01,8,8
130,0.5556,0.7143,0.5556,1.0,0,5,0,4,MCLS,Cora,0.02,9,16
131,0.6875,0.8148,0.6875,1.0,0,11,0,5,CCRNE,Cora,0.02,16,16
132,0.4375,0.6087,0.4375,1.0,0,7,0,9,RCSVM,Cora,0.02,16,16
133,1.0,1.0,1.0,1.0,,,,,PU_LP,Cora,0.02,16,16
134,0.4375,0.6087,0.4375,1.0,0,7,0,9,LP_PUL,Cora,0.02,16,16
135,0.25,0.4,0.25,1.0,0,6,0,18,MCLS,Cora,0.03,24,24
136,0.625,0.7692,0.625,1.0,0,15,0,9,CCRNE,Cora,0.03,24,24
137,0.375,0.5455,0.375,1.0,0,9,0,15,RCSVM,Cora,0.03,24,24
138,1.0,1.0,1.0,1.0,,,,,PU_LP,Cora,0.03,24,24
139,0.625,0.7692,0.625,1.0,0,15,0,9,LP_PUL,Cora,0.03,24,24
140,0.9062,0.9508,0.9062,1.0,0,29,0,3,MCLS,Cora,0.04,32,32
141,0.7188,0.8364,0.7188,1.0,0,23,0,9,CCRNE,Cora,0.04,32,32
142,0.3438,0.5116,0.3438,1.0,0,11,0,21,RCSVM,Cora,0.04,32,32
143,1.0,1.0,1.0,1.0,,,,,PU_LP,Cora,0.04,32,32
144,0.625,0.7692,0.625,1.0,0,20,0,12,LP_PUL,Cora,0.04,32,32
145,1.0,1.0,1.0,1.0,,,,,MCLS,Cora,0.05,8,40
146,0.825,0.9041,0.825,1.0,0,33,0,7,CCRNE,Cora,0.05,40,40
147,0.575,0.7302,0.575,1.0,0,23,0,17,RCSVM,Cora,0.05,40,40
148,0.975,0.9873,0.975,1.0,0,39,0,1,PU_LP,Cora,0.05,40,40
149,0.7,0.8235,0.7,1.0,0,28,0,12,LP_PUL,Cora,0.05,40,40
150,0.898,0.9462,0.898,1.0,0,44,0,5,MCLS,Cora,0.06,49,49
151,0.7755,0.8736,0.7755,1.0,0,38,0,11,CCRNE,Cora,0.06,49,49
152,0.5918,0.7436,0.5918,1.0,0,29,0,20,RCSVM,Cora,0.06,49,49
153,0.9592,0.9792,0.9592,1.0,0,47,0,2,PU_LP,Cora,0.06,49,49
154,0.7347,0.8471,0.7347,1.0,0,36,0,13,LP_PUL,Cora,0.06,49,49
155,0.5965,0.7473,0.5965,1.0,0,34,0,23,MCLS,Cora,0.07,57,57
156,0.7193,0.8367,0.7193,1.0,0,41,0,16,CCRNE,Cora,0.07,57,57
157,0.5263,0.6897,0.5263,1.0,0,30,0,27,RCSVM,Cora,0.07,57,57
158,0.9474,0.973,0.9474,1.0,0,54,0,3,PU_LP,Cora,0.07,57,57
159,0.7544,0.86,0.7544,1.0,0,43,0,14,LP_PUL,Cora,0.07,57,57
160,0.6,0.75,0.6,1.0,0,39,0,26,MCLS,Cora,0.08,65,65
161,0.7231,0.8393,0.7231,1.0,0,47,0,18,CCRNE,Cora,0.08,65,65
162,0.6462,0.785,0.6462,1.0,0,42,0,23,RCSVM,Cora,0.08,65,65
163,0.9385,0.9683,0.9385,1.0,0,61,0,4,PU_LP,Cora,0.08,65,65
164,0.7846,0.8793,0.7846,1.0,0,51,0,14,LP_PUL,Cora,0.08,65,65
165,1.0,1.0,1.0,1.0,,,,,MCLS,Cora,0.09,6,73
166,0.726,0.8413,0.726,1.0,0,53,0,20,CCRNE,Cora,0.09,73,73
167,0.4384,0.6095,0.4384,1.0,0,32,0,41,RCSVM,Cora,0.09,73,73
168,0.9315,0.9645,0.9315,1.0,0,68,0,5,PU_LP,Cora,0.09,73,73
169,0.8082,0.8939,0.8082,1.0,0,59,0,14,LP_PUL,Cora,0.09,73,73
170,0.9012,0.9481,0.9012,1.0,0,73,0,8,MCLS,Cora,0.1,81,81
171,0.7037,0.8261,0.7037,1.0,0,57,0,24,CCRNE,Cora,0.1,81,81
172,0.4444,0.6154,0.4444,1.0,0,36,0,45,RCSVM,Cora,0.1,81,81
173,0.9383,0.9682,0.9383,1.0,0,76,0,5,PU_LP,Cora,0.1,81,81
174,0.8765,0.9342,0.8765,1.0,0,71,0,10,LP_PUL,Cora,0.1,81,81
175,0.2727,0.4286,0.2727,1.0,0,6,0,16,MCLS,Cora,0.11,22,89
176,0.7191,0.8366,0.7191,1.0,0,64,0,25,CCRNE,Cora,0.11,89,89
177,0.4944,0.6617,0.4944,1.0,0,44,0,45,RCSVM,Cora,0.11,89,89
178,0.9438,0.9711,0.9438,1.0,0,84,0,5,PU_LP,Cora,0.11,89,89
179,0.8202,0.9012,0.8202,1.0,0,73,0,16,LP_PUL,Cora,0.11,89,89
180,0.7041,0.8263,0.7041,1.0,0,69,0,29,MCLS,Cora,0.12,98,98
181,0.7347,0.8471,0.7347,1.0,0,72,0,26,CCRNE,Cora,0.12,98,98
182,0.3673,0.5373,0.3673,1.0,0,36,0,62,RCSVM,Cora,0.12,98,98
183,0.949,0.9738,0.949,1.0,0,93,0,5,PU_LP,Cora,0.12,98,98
184,0.8061,0.8927,0.8061,1.0,0,79,0,19,LP_PUL,Cora,0.12,98,98
185,0.4444,0.6154,0.4444,1.0,0,4,0,5,MCLS,Cora,0.13,9,106
186,0.7075,0.8287,0.7075,1.0,0,75,0,31,CCRNE,Cora,0.13,106,106
187,0.3962,0.5676,0.3962,1.0,0,42,0,64,RCSVM,Cora,0.13,106,106
188,0.9528,0.9758,0.9528,1.0,0,101,0,5,PU_LP,Cora,0.13,106,106
189,0.8208,0.9016,0.8208,1.0,0,87,0,19,LP_PUL,Cora,0.13,106,106
190,0.5877,0.7403,0.5877,1.0,0,67,0,47,MCLS,Cora,0.14,114,114
191,0.6754,0.8063,0.6754,1.0,0,77,0,37,CCRNE,Cora,0.14,114,114
192,0.4386,0.6098,0.4386,1.0,0,50,0,64,RCSVM,Cora,0.14,114,114
193,0.9649,0.9821,0.9649,1.0,0,110,0,4,PU_LP,Cora,0.14,114,114
194,0.8246,0.9038,0.8246,1.0,0,94,0,20,LP_PUL,Cora,0.14,114,114
195,0.8696,0.9302,0.8696,1.0,0,100,0,15,MCLS,Cora,0.15,115,122
196,0.7213,0.8381,0.7213,1.0,0,88,0,34,CCRNE,Cora,0.15,122,122
197,0.4426,0.6136,0.4426,1.0,0,54,0,68,RCSVM,Cora,0.15,122,122
198,0.9508,0.9748,0.9508,1.0,0,116,0,6,PU_LP,Cora,0.15,122,122
199,0.8443,0.9156,0.8443,1.0,0,103,0,19,LP_PUL,Cora,0.15,122,122
200,0.5,0.6667,0.5,1.0,0,3,0,3,MCLS,Cora,0.16,6,130
201,0.6923,0.8182,0.6923,1.0,0,90,0,40,CCRNE,Cora,0.16,130,130
202,0.4385,0.6096,0.4385,1.0,0,57,0,73,RCSVM,Cora,0.16,130,130
203,0.9385,0.9683,0.9385,1.0,0,122,0,8,PU_LP,Cora,0.16,130,130
204,0.8615,0.9256,0.8615,1.0,0,112,0,18,LP_PUL,Cora,0.16,130,130
205,0.6619,0.7965,0.6619,1.0,0,92,0,47,MCLS,Cora,0.17,139,139
206,0.741,0.8512,0.741,1.0,0,103,0,36,CCRNE,Cora,0.17,139,139
207,0.4388,0.61,0.4388,1.0,0,61,0,78,RCSVM,Cora,0.17,139,139
208,0.9496,0.9742,0.9496,1.0,0,132,0,7,PU_LP,Cora,0.17,139,139
209,0.8849,0.9389,0.8849,1.0,0,123,0,16,LP_PUL,Cora,0.17,139,139
210,0.5714,0.7273,0.5714,1.0,0,84,0,63,MCLS,Cora,0.18,147,147
211,0.7279,0.8425,0.7279,1.0,0,107,0,40,CCRNE,Cora,0.18,147,147
212,0.3878,0.5588,0.3878,1.0,0,57,0,90,RCSVM,Cora,0.18,147,147
213,0.9524,0.9756,0.9524,1.0,0,140,0,7,PU_LP,Cora,0.18,147,147
214,0.8707,0.9309,0.8707,1.0,0,128,0,19,LP_PUL,Cora,0.18,147,147
215,0.8774,0.9347,0.8774,1.0,0,136,0,19,MCLS,Cora,0.19,155,155
216,0.7097,0.8302,0.7097,1.0,0,110,0,45,CCRNE,Cora,0.19,155,155
217,0.4387,0.6099,0.4387,1.0,0,68,0,87,RCSVM,Cora,0.19,155,155
218,0.9613,0.9803,0.9613,1.0,0,149,0,6,PU_LP,Cora,0.19,155,155
219,0.8839,0.9384,0.8839,1.0,0,137,0,18,LP_PUL,Cora,0.19,155,155
220,1.0,1.0,1.0,1.0,,,,,MCLS,Cora,0.2,6,163
221,0.7485,0.8561,0.7485,1.0,0,122,0,41,CCRNE,Cora,0.2,163,163
222,0.4294,0.6009,0.4294,1.0,0,70,0,93,RCSVM,Cora,0.2,163,163
223,0.9509,0.9748,0.9509,1.0,0,155,0,8,PU_LP,Cora,0.2,163,163
224,0.865,0.9276,0.865,1.0,0,141,0,22,LP_PUL,Cora,0.2,163,163
225,0.7485,0.8562,0.7485,1.0,0,128,0,43,MCLS,Cora,0.21,171,171
226,0.7251,0.8407,0.7251,1.0,0,124,0,47,CCRNE,Cora,0.21,171,171
227,0.4737,0.6429,0.4737,1.0,0,81,0,90,RCSVM,Cora,0.21,171,171
228,0.9591,0.9791,0.9591,1.0,0,164,0,7,PU_LP,Cora,0.21,171,171
229,0.8655,0.9279,0.8655,1.0,0,148,0,23,LP_PUL,Cora,0.21,171,171
230,0.9265,0.9618,0.9265,1.0,0,63,0,5,MCLS,Cora,0.22,68,179
231,0.7654,0.8671,0.7654,1.0,0,137,0,42,CCRNE,Cora,0.22,179,179
232,0.4972,0.6642,0.4972,1.0,0,89,0,90,RCSVM,Cora,0.22,179,179
233,0.9665,0.983,0.9665,1.0,0,173,0,6,PU_LP,Cora,0.22,179,179
234,0.9106,0.9532,0.9106,1.0,0,163,0,16,LP_PUL,Cora,0.22,179,179
235,0.8138,0.8974,0.8138,1.0,0,153,0,35,MCLS,Cora,0.23,188,188
236,0.7128,0.8323,0.7128,1.0,0,134,0,54,CCRNE,Cora,0.23,188,188
237,0.4255,0.597,0.4255,1.0,0,80,0,108,RCSVM,Cora,0.23,188,188
238,0.9628,0.981,0.9628,1.0,0,181,0,7,PU_LP,Cora,0.23,188,188
239,0.9043,0.9497,0.9043,1.0,0,170,0,18,LP_PUL,Cora,0.23,188,188
240,0.6667,0.8,0.6667,1.0,0,4,0,2,MCLS,Cora,0.24,6,196
241,0.7449,0.8538,0.7449,1.0,0,146,0,50,CCRNE,Cora,0.24,196,196
242,0.4643,0.6341,0.4643,1.0,0,91,0,105,RCSVM,Cora,0.24,196,196
243,0.9745,0.9871,0.9745,1.0,0,191,0,5,PU_LP,Cora,0.24,196,196
244,0.9031,0.9491,0.9031,1.0,0,177,0,19,LP_PUL,Cora,0.24,196,196
245,0.8235,0.9032,0.8235,1.0,0,168,0,36,MCLS,Cora,0.25,204,204
246,0.7647,0.8667,0.7647,1.0,0,156,0,48,CCRNE,Cora,0.25,204,204
247,0.4608,0.6309,0.4608,1.0,0,94,0,110,RCSVM,Cora,0.25,204,204
248,0.9706,0.9851,0.9706,1.0,0,198,0,6,PU_LP,Cora,0.25,204,204
249,0.8873,0.9403,0.8873,1.0,0,181,0,23,LP_PUL,Cora,0.25,204,204
250,0.5,0.6667,0.5,1.0,0,3,0,3,MCLS,Cora,0.01,6,8
251,0.625,0.7692,0.625,1.0,0,5,0,3,CCRNE,Cora,0.01,8,8
252,0.5,0.6667,0.5,1.0,0,4,0,4,RCSVM,Cora,0.01,8,8
253,1.0,1.0,1.0,1.0,,,,,PU_LP,Cora,0.01,8,8
254,0.5,0.6667,0.5,1.0,0,4,0,4,LP_PUL,Cora,0.01,8,8
255,0.75,0.8571,0.75,1.0,0,12,0,4,MCLS,Cora,0.02,16,16
256,0.6875,0.8148,0.6875,1.0,0,11,0,5,CCRNE,Cora,0.02,16,16
257,0.3125,0.4762,0.3125,1.0,0,5,0,11,RCSVM,Cora,0.02,16,16
258,1.0,1.0,1.0,1.0,,,,,PU_LP,Cora,0.02,16,16
259,0.5625,0.72,0.5625,1.0,0,9,0,7,LP_PUL,Cora,0.02,16,16
260,0.9167,0.9565,0.9167,1.0,0,11,0,1,MCLS,Cora,0.03,12,24
261,0.625,0.7692,0.625,1.0,0,15,0,9,CCRNE,Cora,0.03,24,24
262,0.625,0.7692,0.625,1.0,0,15,0,9,RCSVM,Cora,0.03,24,24
263,1.0,1.0,1.0,1.0,,,,,PU_LP,Cora,0.03,24,24
264,0.5,0.6667,0.5,1.0,0,12,0,12,LP_PUL,Cora,0.03,24,24
265,0.5312,0.6939,0.5312,1.0,0,17,0,15,MCLS,Cora,0.04,32,32
266,0.8125,0.8966,0.8125,1.0,0,26,0,6,CCRNE,Cora,0.04,32,32
267,0.5312,0.6939,0.5312,1.0,0,17,0,15,RCSVM,Cora,0.04,32,32
268,1.0,1.0,1.0,1.0,,,,,PU_LP,Cora,0.04,32,32
269,0.5625,0.72,0.5625,1.0,0,18,0,14,LP_PUL,Cora,0.04,32,32
270,0.75,0.8571,0.75,1.0,0,30,0,10,MCLS,Cora,0.05,40,40
271,0.85,0.9189,0.85,1.0,0,34,0,6,CCRNE,Cora,0.05,40,40
272,0.675,0.806,0.675,1.0,0,27,0,13,RCSVM,Cora,0.05,40,40
273,0.975,0.9873,0.975,1.0,0,39,0,1,PU_LP,Cora,0.05,40,40
274,0.725,0.8406,0.725,1.0,0,29,0,11,LP_PUL,Cora,0.05,40,40
275,0.8776,0.9348,0.8776,1.0,0,43,0,6,MCLS,Cora,0.06,49,49
276,0.7143,0.8333,0.7143,1.0,0,35,0,14,CCRNE,Cora,0.06,49,49
277,0.4286,0.6,0.4286,1.0,0,21,0,28,RCSVM,Cora,0.06,49,49
278,0.9796,0.9897,0.9796,1.0,0,48,0,1,PU_LP,Cora,0.06,49,49
279,0.6735,0.8049,0.6735,1.0,0,33,0,16,LP_PUL,Cora,0.06,49,49
280,0.6842,0.8125,0.6842,1.0,0,39,0,18,MCLS,Cora,0.07,57,57
281,0.7895,0.8824,0.7895,1.0,0,45,0,12,CCRNE,Cora,0.07,57,57
282,0.4386,0.6098,0.4386,1.0,0,25,0,32,RCSVM,Cora,0.07,57,57
283,0.9649,0.9821,0.9649,1.0,0,55,0,2,PU_LP,Cora,0.07,57,57
284,0.7719,0.8713,0.7719,1.0,0,44,0,13,LP_PUL,Cora,0.07,57,57
285,0.6615,0.7963,0.6615,1.0,0,43,0,22,MCLS,Cora,0.08,65,65
286,0.7231,0.8393,0.7231,1.0,0,47,0,18,CCRNE,Cora,0.08,65,65
287,0.3846,0.5556,0.3846,1.0,0,25,0,40,RCSVM,Cora,0.08,65,65
288,0.9385,0.9683,0.9385,1.0,0,61,0,4,PU_LP,Cora,0.08,65,65
289,0.8,0.8889,0.8,1.0,0,52,0,13,LP_PUL,Cora,0.08,65,65
290,0.8767,0.9343,0.8767,1.0,0,64,0,9,MCLS,Cora,0.09,73,73
291,0.6712,0.8033,0.6712,1.0,0,49,0,24,CCRNE,Cora,0.09,73,73
292,0.4384,0.6095,0.4384,1.0,0,32,0,41,RCSVM,Cora,0.09,73,73
293,0.9452,0.9718,0.9452,1.0,0,69,0,4,PU_LP,Cora,0.09,73,73
294,0.8493,0.9185,0.8493,1.0,0,62,0,11,LP_PUL,Cora,0.09,73,73
295,1.0,1.0,1.0,1.0,,,,,MCLS,Cora,0.1,7,81
296,0.7037,0.8261,0.7037,1.0,0,57,0,24,CCRNE,Cora,0.1,81,81
297,0.358,0.5273,0.358,1.0,0,29,0,52,RCSVM,Cora,0.1,81,81
298,0.9506,0.9747,0.9506,1.0,0,77,0,4,PU_LP,Cora,0.1,81,81
299,0.8272,0.9054,0.8272,1.0,0,67,0,14,LP_PUL,Cora,0.1,81,81
300,0.7079,0.8289,0.7079,1.0,0,63,0,26,MCLS,Cora,0.11,89,89
