,acc,f1,precision,recall,1/1,0/0,0/1,1/0,model,dataset,rate,length negatives,length positives
253,0.8621,0.3995,0.8555,0.2606,148,2634,25,420,CCRNE,CiteSeer,0.15,100,100
254,0.819,0.1889,0.4474,0.1197,68,2575,84,500,PU_LP,CiteSeer,0.15,100,100
255,0.8231,0.1831,0.4885,0.1127,64,2592,67,504,LP_PUL,CiteSeer,0.15,100,100
256,0.8243,0.0035,1.0,0.0018,1,2659,0,567,RCSVM,CiteSeer,0.15,0,100
257,0.8537,0.3352,0.838,0.2095,119,2636,23,449,GCN,CiteSeer,0.15,100,100
258,0.832,0.3015,0.5625,0.206,117,2568,91,451,GAT,CiteSeer,0.15,100,100
259,0.8485,0.4691,0.6119,0.3803,216,2522,137,352,GraphSage,CiteSeer,0.15,100,100
260,0.8429,0.3424,0.6502,0.2324,132,2588,71,436,RGCN,CiteSeer,0.15,100,100
261,0.8466,0.4482,0.6109,0.3539,201,2531,128,367,RGAT,CiteSeer,0.15,100,100
262,0.8575,0.4072,0.7596,0.2782,158,2609,50,410,RGraphSage,CiteSeer,0.15,100,100
263,0.8702,0.4946,0.7854,0.3609,205,2603,56,363,DropEdgeGCN,CiteSeer,0.15,100,100
264,0.7542,0.5263,0.3886,0.815,436,1973,686,99,MCLS,CiteSeer,0.2,133,133
265,0.8807,0.5279,0.7831,0.3981,213,2600,59,322,CCRNE,CiteSeer,0.2,133,133
266,0.8269,0.2089,0.4451,0.1364,73,2568,91,462,PU_LP,CiteSeer,0.2,133,133
267,0.8438,0.224,0.6667,0.1346,72,2623,36,463,LP_PUL,CiteSeer,0.2,133,133
268,0.8344,0.0222,1.0,0.0112,6,2659,0,529,RCSVM,CiteSeer,0.2,0,133
269,0.8926,0.6431,0.7254,0.5776,309,2542,117,226,GCN,CiteSeer,0.2,133,133
270,0.8748,0.5984,0.6464,0.557,298,2496,163,237,GAT,CiteSeer,0.2,133,133
271,0.8854,0.6296,0.6865,0.5813,311,2517,142,224,GraphSage,CiteSeer,0.2,133,133
272,0.8776,0.534,0.7368,0.4187,224,2579,80,311,RGCN,CiteSeer,0.2,133,133
273,0.8654,0.4625,0.6981,0.3458,185,2579,80,350,RGAT,CiteSeer,0.2,133,133
274,0.8657,0.4179,0.7624,0.2879,154,2611,48,381,RGraphSage,CiteSeer,0.2,133,133
275,0.8954,0.6571,0.7289,0.5981,320,2540,119,215,DropEdgeGCN,CiteSeer,0.2,133,133
276,0.3146,0.294,0.1757,0.9002,451,543,2116,50,MCLS,CiteSeer,0.25,167,167
277,0.8747,0.4776,0.7043,0.3613,181,2583,76,320,CCRNE,CiteSeer,0.25,167,167
278,0.8573,0.3727,0.6147,0.2675,134,2575,84,367,PU_LP,CiteSeer,0.25,167,167
279,0.8554,0.3481,0.61,0.2435,122,2581,78,379,LP_PUL,CiteSeer,0.25,167,167
280,0.844,0.0314,1.0,0.016,8,2659,0,493,RCSVM,CiteSeer,0.25,0,167
281,0.8975,0.6805,0.6725,0.6886,345,2491,168,156,GCN,CiteSeer,0.25,167,167
282,0.893,0.6731,0.6529,0.6946,348,2474,185,153,GAT,CiteSeer,0.25,167,167
283,0.8905,0.6654,0.6454,0.6866,344,2470,189,157,GraphSage,CiteSeer,0.25,167,167
284,0.9009,0.6447,0.7474,0.5669,284,2563,96,217,RGCN,CiteSeer,0.25,167,167
285,0.894,0.6007,0.7456,0.503,252,2573,86,249,RGAT,CiteSeer,0.25,167,167
286,0.8788,0.4914,0.7341,0.3693,185,2592,67,316,RGraphSage,CiteSeer,0.25,167,167
287,0.8943,0.6653,0.668,0.6627,332,2494,165,169,DropEdgeGCN,CiteSeer,0.25,167,167
288,0.1993,0.3311,0.1986,0.994,658,4,2655,4,MCLS,CiteSeer,0.01,6,6
289,0.8007,0.0,0.0,0.0,0,2659,0,662,CCRNE,CiteSeer,0.01,6,6
290,0.7986,0.0205,0.3333,0.0106,7,2645,14,655,PU_LP,CiteSeer,0.01,6,6
291,0.7989,0.0205,0.35,0.0106,7,2646,13,655,LP_PUL,CiteSeer,0.01,6,6
