,acc,f1,precision,recall,1/1,0/0,0/1,1/0,model,dataset,rate,length negatives,length positives
586,0.7653,0.6367,0.5456,0.7644,532,1447,443,164,GAT,Cora,0.15,122,122
587,0.8658,0.7654,0.7229,0.8132,566,1673,217,130,GCN,Cora,0.15,122,122
588,0.8592,0.763,0.6976,0.842,586,1636,254,110,GraphSage,Cora,0.15,122,122
589,0.8449,0.7339,0.6819,0.7945,553,1632,258,143,RGAT,Cora,0.15,122,122
590,0.8136,0.6808,0.6314,0.7385,514,1590,300,182,RGraphSage,Cora,0.15,122,122
591,0.7309,0.0,0.0,0.0,0,1890,0,696,SkipNodeGCN,Cora,0.15,122,122
592,0.872,0.7375,0.823,0.6681,465,1790,100,231,DropEdgeGCN,Cora,0.15,122,122
593,0.7486,0.1425,0.871,0.0776,54,1882,8,642,MCLS,Cora,0.15,122,122
594,0.7324,0.0114,1.0,0.0057,4,1890,0,692,CCRNE,Cora,0.15,122,122
595,0.7467,0.1184,0.9362,0.0632,44,1887,3,652,LP_PUL,Cora,0.15,122,122
596,0.7452,0.1083,0.9302,0.0575,40,1887,3,656,PU_LP,Cora,0.15,122,122
597,0.7309,0.0,0.0,0.0,0,1890,0,696,RCSVM,Cora,0.15,122,122
598,0.7772,0.6743,0.5405,0.8962,587,1391,499,68,RGCN,Cora,0.2,163,163
599,0.8224,0.7022,0.6176,0.8137,533,1560,330,122,GAT,Cora,0.2,163,163
600,0.844,0.7206,0.6684,0.7817,512,1636,254,143,GCN,Cora,0.2,163,163
601,0.8542,0.7294,0.6983,0.7634,500,1674,216,155,GraphSage,Cora,0.2,163,163
602,0.8507,0.7077,0.7132,0.7023,460,1705,185,195,RGAT,Cora,0.2,163,163
603,0.8656,0.7299,0.7561,0.7053,462,1741,149,193,RGraphSage,Cora,0.2,163,163
604,0.7426,0.0,0.0,0.0,0,1890,0,655,SkipNodeGCN,Cora,0.2,163,163
605,0.8601,0.6899,0.8032,0.6046,396,1793,97,259,DropEdgeGCN,Cora,0.2,163,163
606,0.7717,0.2201,0.9111,0.1252,82,1882,8,573,MCLS,Cora,0.2,163,163
607,0.7473,0.0417,0.875,0.0214,14,1888,2,641,CCRNE,Cora,0.2,163,163
608,0.7662,0.1725,0.9688,0.0947,62,1888,2,593,LP_PUL,Cora,0.2,163,163
609,0.7639,0.1571,0.9655,0.0855,56,1888,2,599,PU_LP,Cora,0.2,163,163
610,0.7438,0.0091,1.0,0.0046,3,1890,0,652,RCSVM,Cora,0.2,163,163
611,0.7652,0.6593,0.5117,0.9267,569,1347,543,45,RGCN,Cora,0.25,204,204
612,0.8403,0.6933,0.6551,0.7362,452,1652,238,162,GAT,Cora,0.25,204,204
613,0.8746,0.7508,0.7322,0.7704,473,1717,173,141,GCN,Cora,0.25,204,204
614,0.8662,0.7413,0.7048,0.7818,480,1689,201,134,GraphSage,Cora,0.25,204,204
615,0.8734,0.7378,0.7496,0.7264,446,1741,149,168,RGAT,Cora,0.25,204,204
616,0.8726,0.7454,0.7308,0.7606,467,1718,172,147,RGraphSage,Cora,0.25,204,204
617,0.7548,0.0,0.0,0.0,0,1890,0,614,SkipNodeGCN,Cora,0.25,204,204
618,0.8746,0.7191,0.7976,0.6547,402,1788,102,212,DropEdgeGCN,Cora,0.25,204,204
619,0.7831,0.2363,0.866,0.1368,84,1877,13,530,MCLS,Cora,0.25,204,204
620,0.7604,0.0476,0.9375,0.0244,15,1889,1,599,CCRNE,Cora,0.25,204,204
621,0.7812,0.2282,0.8438,0.1319,81,1875,15,533,LP_PUL,Cora,0.25,204,204
622,0.7784,0.2105,0.8315,0.1205,74,1875,15,540,PU_LP,Cora,0.25,204,204
623,0.7548,0.0,0.0,0.0,0,1890,0,614,RCSVM,Cora,0.25,204,204
624,0.3281,0.4099,0.2783,0.7778,630,256,1634,180,RGCN,Cora,0.01,8,8
625,0.367,0.3644,0.2608,0.6049,490,501,1389,320,GAT,Cora,0.01,8,8
626,0.3185,0.375,0.2587,0.6815,552,308,1582,258,GCN,Cora,0.01,8,8
627,0.3893,0.4163,0.2918,0.7259,588,463,1427,222,GraphSage,Cora,0.01,8,8
628,0.3907,0.4072,0.2875,0.6975,565,490,1400,245,RGAT,Cora,0.01,8,8
629,0.383,0.368,0.2656,0.5988,485,549,1341,325,RGraphSage,Cora,0.01,8,8
630,0.7,0.0,0.0,0.0,0,1890,0,810,SkipNodeGCN,Cora,0.01,8,8
631,0.61,0.439,0.3861,0.5086,412,1235,655,398,DropEdgeGCN,Cora,0.01,8,8
632,0.7,0.0,0.0,0.0,0,1890,0,810,MCLS,Cora,0.01,6,8
633,0.7,0.0,0.0,0.0,0,1890,0,810,CCRNE,Cora,0.01,8,8
634,0.7133,0.0915,0.9286,0.0481,39,1887,3,771,LP_PUL,Cora,0.01,8,8
635,0.7137,0.0917,0.9512,0.0481,39,1888,2,771,PU_LP,Cora,0.01,8,8
636,0.7,0.0,0.0,0.0,0,1890,0,810,RCSVM,Cora,0.01,8,8
637,0.5877,0.5717,0.4101,0.9434,734,834,1056,44,RGCN,Cora,0.05,40,40
638,0.7208,0.615,0.5143,0.7648,595,1328,562,183,GAT,Cora,0.05,40,40
639,0.7399,0.6488,0.5351,0.8239,641,1333,557,137,GCN,Cora,0.05,40,40
640,0.702,0.5386,0.491,0.5964,464,1409,481,314,GraphSage,Cora,0.05,40,40
641,0.7785,0.6399,0.6083,0.6748,525,1552,338,253,RGAT,Cora,0.05,40,40
642,0.792,0.6733,0.6211,0.7352,572,1541,349,206,RGraphSage,Cora,0.05,40,40
643,0.7084,0.0,0.0,0.0,0,1890,0,778,SkipNodeGCN,Cora,0.05,40,40
644,0.8287,0.6632,0.7772,0.5784,450,1761,129,328,DropEdgeGCN,Cora,0.05,40,40
645,0.7084,0.0,0.0,0.0,0,1890,0,778,MCLS,Cora,0.05,40,40
646,0.7084,0.0,0.0,0.0,0,1890,0,778,CCRNE,Cora,0.05,40,40
647,0.7226,0.0931,1.0,0.0488,38,1890,0,740,LP_PUL,Cora,0.05,40,40
648,0.7215,0.0861,1.0,0.045,35,1890,0,743,PU_LP,Cora,0.05,40,40
649,0.7084,0.0,0.0,0.0,0,1890,0,778,RCSVM,Cora,0.05,40,40
650,0.7484,0.6723,0.5297,0.9199,678,1288,602,59,RGCN,Cora,0.1,81,81
651,0.7788,0.6723,0.5753,0.8087,596,1450,440,141,GAT,Cora,0.1,81,81
652,0.8245,0.7254,0.6465,0.8263,609,1557,333,128,GCN,Cora,0.1,81,81
653,0.8443,0.7406,0.6952,0.7924,584,1634,256,153,GraphSage,Cora,0.1,81,81
654,0.8268,0.728,0.6506,0.8263,609,1563,327,128,RGAT,Cora,0.1,81,81
655,0.8531,0.7416,0.7318,0.7517,554,1687,203,183,RGraphSage,Cora,0.1,81,81
656,0.7195,0.0,0.0,0.0,0,1890,0,737,SkipNodeGCN,Cora,0.1,81,81
657,0.8687,0.7416,0.8278,0.6716,495,1787,103,242,DropEdgeGCN,Cora,0.1,81,81
658,0.7252,0.0599,0.7419,0.0312,23,1882,8,714,MCLS,Cora,0.1,81,81
659,0.7214,0.0135,1.0,0.0068,5,1890,0,732,CCRNE,Cora,0.1,81,81
660,0.7362,0.1261,0.8929,0.0678,50,1884,6,687,LP_PUL,Cora,0.1,81,81
661,0.7354,0.1169,0.92,0.0624,46,1886,4,691,PU_LP,Cora,0.1,81,81
662,0.7195,0.0,0.0,0.0,0,1890,0,737,RCSVM,Cora,0.1,81,81
663,0.7657,0.6667,0.5401,0.8707,606,1374,516,90,RGCN,Cora,0.15,122,122
664,0.8225,0.6841,0.6565,0.7141,497,1630,260,199,GAT,Cora,0.15,122,122
665,0.8654,0.7475,0.7551,0.7399,515,1723,167,181,GCN,Cora,0.15,122,122
666,0.8275,0.6995,0.6586,0.7457,519,1621,269,177,GraphSage,Cora,0.15,122,122
667,0.8647,0.7471,0.7515,0.7428,517,1719,171,179,RGAT,Cora,0.15,122,122
668,0.8376,0.7009,0.6949,0.7069,492,1674,216,204,RGraphSage,Cora,0.15,122,122
669,0.7309,0.0,0.0,0.0,0,1890,0,696,SkipNodeGCN,Cora,0.15,122,122
670,0.8476,0.6609,0.824,0.5517,384,1808,82,312,DropEdgeGCN,Cora,0.15,122,122
671,0.7575,0.2113,0.8485,0.1207,84,1875,15,612,MCLS,Cora,0.15,122,122
672,0.734,0.0227,1.0,0.0115,8,1890,0,688,CCRNE,Cora,0.15,122,122
673,0.7425,0.0976,0.8571,0.0517,36,1884,6,660,LP_PUL,Cora,0.15,122,122
674,0.7425,0.0852,0.9688,0.0445,31,1889,1,665,PU_LP,Cora,0.15,122,122
675,0.7312,0.0029,1.0,0.0014,1,1890,0,695,RCSVM,Cora,0.15,122,122
676,0.7902,0.687,0.5576,0.8947,586,1425,465,69,RGCN,Cora,0.2,163,163
677,0.8189,0.69,0.6166,0.7832,513,1571,319,142,GAT,Cora,0.2,163,163
678,0.8621,0.7444,0.7117,0.7802,511,1683,207,144,GCN,Cora,0.2,163,163
679,0.8424,0.7014,0.6846,0.7191,471,1673,217,184,GraphSage,Cora,0.2,163,163
680,0.8523,0.7231,0.6984,0.7496,491,1678,212,164,RGAT,Cora,0.2,163,163
681,0.8483,0.7136,0.6941,0.7344,481,1678,212,174,RGraphSage,Cora,0.2,163,163
682,0.7426,0.0,0.0,0.0,0,1890,0,655,SkipNodeGCN,Cora,0.2,163,163
683,0.8743,0.739,0.7933,0.6916,453,1772,118,202,DropEdgeGCN,Cora,0.2,163,163
684,0.758,0.12,0.9333,0.0641,42,1887,3,613,MCLS,Cora,0.2,163,163
685,0.7466,0.0301,1.0,0.0153,10,1890,0,645,CCRNE,Cora,0.2,163,163
686,0.7477,0.0802,0.6512,0.0427,28,1875,15,627,LP_PUL,Cora,0.2,163,163
687,0.7458,0.0664,0.6053,0.0351,23,1875,15,632,PU_LP,Cora,0.2,163,163
688,0.7442,0.0121,1.0,0.0061,4,1890,0,651,RCSVM,Cora,0.2,163,163
689,0.7847,0.6711,0.5366,0.8958,550,1415,475,64,RGCN,Cora,0.25,204,204
690,0.8323,0.703,0.6212,0.8094,497,1587,303,117,GAT,Cora,0.25,204,204
691,0.8446,0.7211,0.644,0.8192,503,1612,278,111,GCN,Cora,0.25,204,204
692,0.8219,0.6819,0.6066,0.7785,478,1580,310,136,GraphSage,Cora,0.25,204,204
693,0.8566,0.7219,0.6883,0.759,466,1679,211,148,RGAT,Cora,0.25,204,204
694,0.8554,0.7145,0.6927,0.7378,453,1689,201,161,RGraphSage,Cora,0.25,204,204
695,0.7548,0.0,0.0,0.0,0,1890,0,614,SkipNodeGCN,Cora,0.25,204,204
696,0.8706,0.6989,0.8139,0.6124,376,1804,86,238,DropEdgeGCN,Cora,0.25,204,204
697,0.8039,0.3793,0.8475,0.2443,150,1863,27,464,MCLS,Cora,0.25,204,204
698,0.7696,0.1323,0.8627,0.0717,44,1883,7,570,CCRNE,Cora,0.25,204,204
699,0.7712,0.1461,0.8596,0.0798,49,1882,8,565,LP_PUL,Cora,0.25,204,204
700,0.77,0.1377,0.8519,0.0749,46,1882,8,568,PU_LP,Cora,0.25,204,204
701,0.7544,0.0,0.0,0.0,0,1889,1,614,RCSVM,Cora,0.25,204,204
702,0.3726,0.4406,0.3007,0.8235,667,339,1551,143,RGCN,Cora,0.01,8,8
703,0.6078,0.4822,0.3992,0.6086,493,1148,742,317,GAT,Cora,0.01,8,8
704,0.5352,0.476,0.3596,0.7037,570,875,1015,240,GCN,Cora,0.01,8,8
705,0.7481,0.6184,0.5669,0.6802,551,1469,421,259,GraphSage,Cora,0.01,8,8
706,0.6015,0.4615,0.388,0.5691,461,1163,727,349,RGAT,Cora,0.01,8,8
707,0.6844,0.5018,0.4767,0.5296,429,1419,471,381,RGraphSage,Cora,0.01,8,8
708,0.7,0.0,0.0,0.0,0,1890,0,810,SkipNodeGCN,Cora,0.01,8,8
709,0.5874,0.4131,0.3603,0.484,392,1194,696,418,DropEdgeGCN,Cora,0.01,8,8
710,0.7,0.0,0.0,0.0,0,1890,0,810,MCLS,Cora,0.01,8,8
711,0.7,0.0,0.0,0.0,0,1890,0,810,CCRNE,Cora,0.01,8,8
712,0.7111,0.078,0.9167,0.0407,33,1887,3,777,LP_PUL,Cora,0.01,8,8
713,0.7111,0.078,0.9167,0.0407,33,1887,3,777,PU_LP,Cora,0.01,8,8
714,0.7,0.0,0.0,0.0,0,1890,0,810,RCSVM,Cora,0.01,8,8
715,0.5543,0.5339,0.3841,0.8753,681,798,1092,97,RGCN,Cora,0.05,40,40
716,0.7009,0.5865,0.4913,0.7275,566,1304,586,212,GAT,Cora,0.05,40,40
717,0.7301,0.6495,0.5227,0.8573,667,1281,609,111,GCN,Cora,0.05,40,40
718,0.7522,0.6584,0.5506,0.8188,637,1370,520,141,GraphSage,Cora,0.05,40,40
719,0.795,0.7019,0.6093,0.8278,644,1477,413,134,RGAT,Cora,0.05,40,40
720,0.8208,0.7243,0.6569,0.8072,628,1562,328,150,RGraphSage,Cora,0.05,40,40
721,0.7084,0.0,0.0,0.0,0,1890,0,778,SkipNodeGCN,Cora,0.05,40,40
722,0.8733,0.754,0.8691,0.6658,518,1812,78,260,DropEdgeGCN,Cora,0.05,40,40
723,0.7099,0.0276,0.6111,0.0141,11,1883,7,767,MCLS,Cora,0.05,10,40
724,0.7084,0.0,0.0,0.0,0,1890,0,778,CCRNE,Cora,0.05,40,40
725,0.7305,0.1551,0.9041,0.0848,66,1883,7,712,LP_PUL,Cora,0.05,40,40
726,0.7279,0.1357,0.9194,0.0733,57,1885,5,721,PU_LP,Cora,0.05,40,40
727,0.7084,0.0,0.0,0.0,0,1890,0,778,RCSVM,Cora,0.05,40,40
728,0.6917,0.6281,0.4747,0.9281,684,1133,757,53,RGCN,Cora,0.1,81,81
729,0.7366,0.6263,0.5202,0.787,580,1355,535,157,GAT,Cora,0.1,81,81
730,0.8203,0.7163,0.6429,0.8087,596,1559,331,141,GCN,Cora,0.1,81,81
731,0.799,0.6808,0.614,0.7639,563,1536,354,174,GraphSage,Cora,0.1,81,81
732,0.8219,0.725,0.6394,0.8372,617,1542,348,120,RGAT,Cora,0.1,81,81
733,0.8382,0.7332,0.6822,0.7924,584,1618,272,153,RGraphSage,Cora,0.1,81,81
734,0.7195,0.0,0.0,0.0,0,1890,0,737,SkipNodeGCN,Cora,0.1,81,81
735,0.8474,0.6742,0.8401,0.5631,415,1811,79,322,DropEdgeGCN,Cora,0.1,81,81
736,0.721,0.0108,1.0,0.0054,4,1890,0,733,MCLS,Cora,0.1,81,81
737,0.7206,0.0081,1.0,0.0041,3,1890,0,734,CCRNE,Cora,0.1,81,81
738,0.7259,0.1262,0.5977,0.0706,52,1855,35,685,LP_PUL,Cora,0.1,81,81
739,0.7236,0.1103,0.5696,0.0611,45,1856,34,692,PU_LP,Cora,0.1,81,81
740,0.7198,0.0027,1.0,0.0014,1,1890,0,736,RCSVM,Cora,0.1,81,81
741,0.7657,0.6752,0.5385,0.9052,630,1350,540,66,RGCN,Cora,0.15,122,122
742,0.8206,0.7096,0.6286,0.8147,567,1555,335,129,GAT,Cora,0.15,122,122
743,0.8794,0.7836,0.7574,0.8118,565,1709,181,131,GCN,Cora,0.15,122,122
744,0.8476,0.7249,0.7052,0.7457,519,1673,217,177,GraphSage,Cora,0.15,122,122
745,0.8531,0.7394,0.7073,0.7744,539,1667,223,157,RGAT,Cora,0.15,122,122
746,0.8422,0.7194,0.69,0.7514,523,1655,235,173,RGraphSage,Cora,0.15,122,122
747,0.7309,0.0,0.0,0.0,0,1890,0,696,SkipNodeGCN,Cora,0.15,122,122
748,0.8585,0.7185,0.7732,0.671,467,1753,137,229,DropEdgeGCN,Cora,0.15,122,122
749,0.7703,0.2809,0.8923,0.1667,116,1876,14,580,MCLS,Cora,0.15,58,122
750,0.7456,0.1132,0.913,0.0603,42,1886,4,654,CCRNE,Cora,0.15,122,122
751,0.7591,0.2003,0.9398,0.1121,78,1885,5,618,LP_PUL,Cora,0.15,122,122
752,0.7568,0.1863,0.9351,0.1034,72,1885,5,624,PU_LP,Cora,0.15,122,122
753,0.7309,0.0,0.0,0.0,0,1890,0,696,RCSVM,Cora,0.15,122,122
754,0.7619,0.6728,0.5205,0.9511,623,1316,574,32,RGCN,Cora,0.2,163,163
755,0.8295,0.7111,0.6305,0.8153,534,1577,313,121,GAT,Cora,0.2,163,163
756,0.8633,0.738,0.7281,0.7481,490,1707,183,165,GCN,Cora,0.2,163,163
757,0.8574,0.7348,0.7045,0.7679,503,1679,211,152,GraphSage,Cora,0.2,163,163
758,0.8699,0.7524,0.7375,0.7679,503,1711,179,152,RGAT,Cora,0.2,163,163
759,0.8786,0.7636,0.7653,0.7618,499,1737,153,156,RGraphSage,Cora,0.2,163,163
760,0.7426,0.0,0.0,0.0,0,1890,0,655,SkipNodeGCN,Cora,0.2,163,163
761,0.8806,0.7467,0.822,0.684,448,1793,97,207,DropEdgeGCN,Cora,0.2,163,163
762,0.7882,0.3354,0.8718,0.2076,136,1870,20,519,MCLS,Cora,0.2,163,163
763,0.7576,0.1248,0.88,0.0672,44,1884,6,611,CCRNE,Cora,0.2,163,163
764,0.7576,0.1148,0.9524,0.0611,40,1888,2,615,LP_PUL,Cora,0.2,163,163
765,0.7568,0.1068,0.9737,0.0565,37,1889,1,618,PU_LP,Cora,0.2,163,163
766,0.7434,0.0061,1.0,0.0031,2,1890,0,653,RCSVM,Cora,0.2,163,163
767,0.7708,0.6647,0.5182,0.9267,569,1361,529,45,RGCN,Cora,0.25,204,204
768,0.8339,0.7182,0.6148,0.8632,530,1558,332,84,GAT,Cora,0.25,204,204
769,0.8642,0.7485,0.6856,0.8241,506,1658,232,108,GCN,Cora,0.25,204,204
770,0.8027,0.6593,0.5718,0.7785,478,1532,358,136,GraphSage,Cora,0.25,204,204
771,0.8674,0.7394,0.7136,0.7671,471,1701,189,143,RGAT,Cora,0.25,204,204
772,0.8311,0.6783,0.6362,0.7264,446,1635,255,168,RGraphSage,Cora,0.25,204,204
773,0.7548,0.0,0.0,0.0,0,1890,0,614,SkipNodeGCN,Cora,0.25,204,204
774,0.8814,0.7485,0.7795,0.7199,442,1765,125,172,DropEdgeGCN,Cora,0.25,204,204
775,0.7792,0.1903,0.942,0.1059,65,1886,4,549,MCLS,Cora,0.25,204,204
776,0.7584,0.0289,1.0,0.0147,9,1890,0,605,CCRNE,Cora,0.25,204,204
777,0.766,0.0901,0.9667,0.0472,29,1889,1,585,LP_PUL,Cora,0.25,204,204
778,0.7636,0.0721,0.9583,0.0375,23,1889,1,591,PU_LP,Cora,0.25,204,204
779,0.7556,0.0065,1.0,0.0033,2,1890,0,612,RCSVM,Cora,0.25,204,204
